param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_244_pop_0,0.660740,0.659733,0.603630,0.722174
q_ind_0_pop_1,0.196285,0.195633,0.144178,0.251266
q_ind_1_pop_1,0.136842,0.136079,0.076606,0.198637
q_ind_2_pop_1,0.008689,0.001118,0.000000,0.049330
q_ind_3_pop_1,0.008961,0.001079,0.000000,0.048902
q_ind_4_pop_1,0.347004,0.342092,0.287806,0.424327
q_ind_5_pop_1,0.051475,0.057000,0.000001,0.096454
q_ind_6_pop_1,0.069242,0.068332,0.019138,0.124459
q_ind_7_pop_1,0.006483,0.000361,0.000000,0.048587
q_ind_8_pop_1,0.045531,0.046015,0.000000,0.121853
q_ind_9_pop_1,0.002803,0.000247,0.000000,0.020295
q_ind_10_pop_1,0.039517,0.039639,0.000000,0.086056
q_ind_11_pop_1,0.020588,0.012133,0.000000,0.069732
q_ind_12_pop_1,0.419732,0.424368,0.355554,0.461255
q_ind_13_pop_1,0.392142,0.391280,0.331434,0.448732
q_ind_14_pop_1,0.406059,0.406656,0.350488,0.456528
q_ind_15_pop_1,0.381465,0.381310,0.325976,0.436305
q_ind_16_pop_1,0.378105,0.379756,0.316736,0.433111
q_ind_17_pop_1,0.369469,0.369006,0.282105,0.459301
q_ind_18_pop_1,0.390725,0.390272,0.335874,0.445891
q_ind_19_pop_1,0.343302,0.343430,0.285395,0.398267
q_ind_20_pop_1,0.973118,0.975858,0.928330,0.999558
q_ind_21_pop_1,0.957407,0.958382,0.916250,0.994535
q_ind_22_pop_1,0.977500,0.979220,0.939015,0.999817
q_ind_23_pop_1,0.872732,0.873650,0.808577,0.928623
q_ind_24_pop_1,0.965494,0.967273,0.912527,0.999844
q_ind_25_pop_1,0.973133,0.973087,0.939508,0.999821
q_ind_26_pop_1,0.975296,0.980892,0.924620,0.999890
q_ind_27_pop_1,0.970435,0.970700,0.931094,0.999629
q_ind_28_pop_1,0.959714,0.961639,0.911787,0.997617
q_ind_29_pop_1,0.945596,0.945455,0.897937,0.997295
q_ind_30_pop_1,0.013172,0.003642,0.000000,0.067665
q_ind_31_pop_1,0.036882,0.038750,0.000000,0.091942
q_ind_32_pop_1,0.090235,0.090822,0.027028,0.157115
q_ind_33_pop_1,0.002868,0.000204,0.000000,0.022002
q_ind_34_pop_1,0.011155,0.002740,0.000000,0.063855
q_ind_35_pop_1,0.002992,0.000179,0.000000,0.024243
q_ind_36_pop_1,0.013879,0.003966,0.000000,0.061775
q_ind_37_pop_1,0.007611,0.000922,0.000000,0.039338
q_ind_38_pop_1,0.200531,0.200072,0.149110,0.254087
q_ind_39_pop_1,0.022652,0.009075,0.000000,0.091944
q_ind_40_pop_1,0.202892,0.202482,0.130956,0.279164
q_ind_41_pop_1,0.000975,0.000053,0.000000,0.008161
q_ind_42_pop_1,0.001522,0.000103,0.000000,0.012517
q_ind_43_pop_1,0.001536,0.000088,0.000000,0.012542
q_ind_44_pop_1,0.001257,0.000109,0.000000,0.009100
q_ind_45_pop_1,0.000745,0.000045,0.000000,0.005942
q_ind_46_pop_1,0.001438,0.000116,0.000000,0.010936
q_ind_47_pop_1,0.001500,0.000076,0.000000,0.012787
q_ind_48_pop_1,0.001005,0.000062,0.000000,0.008381
q_ind_49_pop_1,0.000894,0.000052,0.000000,0.007300
q_ind_50_pop_1,0.116575,0.115255,0.071371,0.166921
q_ind_51_pop_1,0.136431,0.136194,0.087513,0.183965
q_ind_52_pop_1,0.112195,0.111510,0.066656,0.159040
q_ind_53_pop_1,0.127261,0.126482,0.083076,0.172553
q_ind_54_pop_1,0.080009,0.079125,0.039004,0.122451
q_ind_55_pop_1,0.090681,0.092933,0.025664,0.141500
q_ind_56_pop_1,0.188293,0.187689,0.138769,0.241413
q_ind_57_pop_1,0.088113,0.087393,0.047778,0.133111
q_ind_58_pop_1,0.130152,0.130224,0.074621,0.182437
q_ind_59_pop_1,0.134508,0.134240,0.087432,0.183251
q_ind_60_pop_1,0.058690,0.061362,0.000000,0.126072
q_ind_61_pop_1,0.099076,0.099432,0.041320,0.151740
q_ind_62_pop_1,0.000769,0.000048,0.000000,0.006612
q_ind_63_pop_1,0.000591,0.000040,0.000000,0.004773
q_ind_64_pop_1,0.000510,0.000032,0.000000,0.004079
q_ind_65_pop_1,0.000941,0.000065,0.000000,0.007305
q_ind_66_pop_1,0.001073,0.000061,0.000000,0.009343
q_ind_67_pop_1,0.205300,0.205049,0.157528,0.253315
q_ind_68_pop_1,0.261641,0.263104,0.190357,0.326715
q_ind_69_pop_1,0.238066,0.237270,0.175097,0.302712
q_ind_70_pop_1,0.173298,0.173599,0.124022,0.222223
q_ind_71_pop_1,0.196201,0.195972,0.145725,0.249487
q_ind_72_pop_1,0.171692,0.171943,0.113192,0.227481
q_ind_73_pop_1,0.241712,0.240154,0.175646,0.313968
q_ind_74_pop_1,0.245107,0.244275,0.191769,0.304170
q_ind_75_pop_1,0.163536,0.163416,0.114947,0.213570
q_ind_76_pop_1,0.818427,0.819414,0.757784,0.872701
q_ind_77_pop_1,0.831881,0.833916,0.778744,0.874744
q_ind_78_pop_1,0.823740,0.823184,0.757801,0.891866
q_ind_79_pop_1,0.798436,0.798773,0.742527,0.856167
q_ind_80_pop_1,0.785707,0.784888,0.718480,0.853714
q_ind_81_pop_1,0.802615,0.803064,0.729042,0.871037
q_ind_82_pop_1,0.838287,0.842247,0.767350,0.889840
q_ind_83_pop_1,0.773929,0.773946,0.705438,0.837446
q_ind_84_pop_1,0.808026,0.807748,0.760657,0.856624
q_ind_85_pop_1,0.817644,0.816909,0.746567,0.885813
q_ind_86_pop_1,0.828157,0.828909,0.765226,0.886438
q_ind_87_pop_1,0.177935,0.179160,0.111235,0.235190
q_ind_88_pop_1,0.169746,0.168049,0.105170,0.241240
q_ind_89_pop_1,0.193521,0.194500,0.137823,0.242087
q_ind_90_pop_1,0.184184,0.184896,0.119583,0.245750
q_ind_91_pop_1,0.178964,0.182453,0.103656,0.239069
q_ind_92_pop_1,0.176816,0.174820,0.116793,0.254648
q_ind_93_pop_1,0.217038,0.215665,0.172826,0.268351
q_ind_94_pop_1,0.187773,0.188273,0.113442,0.258409
q_ind_95_pop_1,0.001462,0.000120,0.000000,0.010307
q_ind_96_pop_1,0.002977,0.000681,0.000000,0.016723
q_ind_97_pop_1,0.477813,0.482762,0.429883,0.499995
q_ind_98_pop_1,0.258827,0.258891,0.214585,0.303063
q_ind_99_pop_1,0.001131,0.000069,0.000000,0.009317
q_ind_100_pop_1,0.000510,0.000028,0.000000,0.004087
q_ind_101_pop_1,0.000331,0.000019,0.000000,0.002581
q_ind_102_pop_1,0.001043,0.000076,0.000000,0.008175
q_ind_103_pop_1,0.000387,0.000023,0.000000,0.003083
q_ind_104_pop_1,0.330196,0.329894,0.276480,0.384567
q_ind_105_pop_1,0.017478,0.010532,0.000000,0.062829
q_ind_106_pop_1,0.329275,0.328220,0.254539,0.404050
q_ind_107_pop_1,0.315533,0.318210,0.242897,0.378077
q_ind_108_pop_1,0.254561,0.259387,0.135678,0.335525
q_ind_109_pop_1,0.341743,0.341681,0.256492,0.427804
q_ind_110_pop_1,0.267429,0.270749,0.200061,0.324363
q_ind_111_pop_1,0.277157,0.277865,0.197386,0.341798
q_ind_112_pop_1,0.361770,0.362027,0.272332,0.447120
q_ind_113_pop_1,0.334552,0.329522,0.265129,0.423855
q_ind_114_pop_1,0.006520,0.001149,0.000000,0.036620
q_ind_115_pop_1,0.002960,0.000196,0.000000,0.025256
q_ind_116_pop_1,0.004000,0.000610,0.000000,0.022673
q_ind_117_pop_1,0.008343,0.001695,0.000000,0.048066
q_ind_118_pop_1,0.006660,0.001732,0.000000,0.036057
q_ind_119_pop_1,0.000720,0.000050,0.000000,0.005486
q_ind_120_pop_1,0.004488,0.000924,0.000000,0.023885
q_ind_121_pop_1,0.001284,0.000098,0.000000,0.009307
q_ind_122_pop_1,0.003000,0.000329,0.000000,0.019900
q_ind_123_pop_1,0.069097,0.073256,0.000000,0.149521
q_ind_124_pop_1,0.825894,0.827073,0.760272,0.882853
q_ind_125_pop_1,0.783367,0.784797,0.709986,0.849997
q_ind_126_pop_1,0.804725,0.805253,0.742049,0.865518
q_ind_127_pop_1,0.785156,0.785909,0.711536,0.852144
q_ind_128_pop_1,0.883002,0.885336,0.820500,0.934706
q_ind_129_pop_1,0.805982,0.805186,0.739635,0.875334
q_ind_130_pop_1,0.525431,0.501817,0.488285,0.606834
q_ind_131_pop_1,0.488878,0.495097,0.436631,0.500064
q_ind_132_pop_1,0.976100,0.985975,0.913453,0.999951
q_ind_133_pop_1,0.935816,0.937139,0.881992,0.987384
q_ind_134_pop_1,0.933220,0.935117,0.877977,0.977903
q_ind_135_pop_1,0.946969,0.947936,0.887607,0.999196
q_ind_136_pop_1,0.923369,0.924517,0.869240,0.968437
q_ind_137_pop_1,0.665715,0.666175,0.598709,0.729485
q_ind_138_pop_1,0.838171,0.838531,0.770986,0.897643
q_ind_139_pop_1,0.916199,0.918502,0.856059,0.966548
q_ind_140_pop_1,0.906920,0.907267,0.856593,0.951141
q_ind_141_pop_1,0.491432,0.497763,0.454839,0.500496
q_ind_142_pop_1,0.865442,0.865662,0.808883,0.924677
q_ind_143_pop_1,0.934939,0.936056,0.883674,0.981322
q_ind_144_pop_1,0.000730,0.000046,0.000000,0.005770
q_ind_145_pop_1,0.030423,0.029893,0.000002,0.067606
q_ind_146_pop_1,0.001818,0.000126,0.000000,0.014348
q_ind_147_pop_1,0.024095,0.021909,0.000001,0.058102
q_ind_148_pop_1,0.042062,0.044400,0.000000,0.105097
q_ind_149_pop_1,0.000907,0.000072,0.000000,0.006860
q_ind_150_pop_1,0.001976,0.000150,0.000000,0.013928
q_ind_151_pop_1,0.001181,0.000119,0.000000,0.007974
q_ind_152_pop_1,0.000928,0.000063,0.000000,0.007079
q_ind_153_pop_1,0.002193,0.000237,0.000000,0.013678
q_ind_154_pop_1,0.287926,0.287884,0.236131,0.340273
q_ind_155_pop_1,0.003058,0.000212,0.000000,0.023890
q_ind_156_pop_1,0.001276,0.000091,0.000000,0.010296
q_ind_157_pop_1,0.005054,0.000422,0.000000,0.032990
q_ind_158_pop_1,0.058718,0.065911,0.000000,0.111481
q_ind_159_pop_1,0.002676,0.000167,0.000000,0.021555
q_ind_160_pop_1,0.000986,0.000051,0.000000,0.008459
q_ind_161_pop_1,0.002389,0.000126,0.000000,0.021477
q_ind_162_pop_1,0.001488,0.000079,0.000000,0.012490
q_ind_163_pop_1,0.002890,0.000204,0.000000,0.022231
q_ind_164_pop_1,0.433127,0.432897,0.364381,0.501607
q_ind_165_pop_1,0.429415,0.429604,0.362002,0.499029
q_ind_166_pop_1,0.451875,0.452093,0.381990,0.523225
q_ind_167_pop_1,0.608791,0.613047,0.496508,0.672122
q_ind_168_pop_1,0.494609,0.498624,0.462697,0.509735
q_ind_169_pop_1,0.988684,0.991919,0.958779,0.999964
q_ind_170_pop_1,0.971733,0.973520,0.930346,0.999566
q_ind_171_pop_1,0.981734,0.987223,0.938797,0.999962
q_ind_172_pop_1,0.891257,0.892909,0.837459,0.933636
q_ind_173_pop_1,0.993168,0.996225,0.969952,0.999984
q_ind_174_pop_1,0.712199,0.713962,0.639651,0.784458
q_ind_175_pop_1,0.429001,0.429485,0.383721,0.471461
q_ind_176_pop_1,0.497621,0.497415,0.443057,0.560230
q_ind_177_pop_1,0.589867,0.588560,0.528792,0.656316
q_ind_178_pop_1,0.522999,0.523246,0.464520,0.579604
q_ind_179_pop_1,0.521267,0.521133,0.458799,0.582822
q_ind_180_pop_1,0.501710,0.497414,0.420720,0.590140
q_ind_181_pop_1,0.582722,0.582712,0.526649,0.643252
q_ind_182_pop_1,0.556946,0.556304,0.498576,0.618256
q_ind_183_pop_1,0.510536,0.498604,0.465526,0.599005
q_ind_184_pop_1,0.500557,0.498034,0.426383,0.578227
q_ind_185_pop_1,0.472461,0.472658,0.417861,0.524205
q_ind_186_pop_1,0.461657,0.462799,0.404875,0.516745
q_ind_187_pop_1,0.409820,0.409910,0.358746,0.458387
q_ind_188_pop_1,0.458976,0.459494,0.397599,0.518371
