"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5"
"PH_SL_4.sorted.bam","4","SL",5e-04,0,0.002787,0.000591,0,0.003321,0.37286,0.329098,0.409617,0.000608,0,0.003559,0.625441,0.588745,0.669222,0.000138,0,0.00156,0.000149,0,0.001537,0.000161,0,0.00158,0.000259,0,0.002774,0.000326,0,0.003265,0.139246,0.090139,0.189577,0.000128,0,0.001401,0.000155,0,0.001634,0.000352,0,0.004124,0.00017,0,0.00176,0.000186,0,0.001839,0.000229,0,0.00242,0.46629,0.400615,0.531317,0.000243,0,0.002722,0.391968,0.342232,0.4503
"PH_SL_6.sorted.bam","6","SL",0.00127,0,0.006836,0.001889,0,0.01033,0.405422,0.370339,0.437206,0.005151,1e-06,0.026603,0.586268,0.552629,0.622,0.00037,0,0.003921,0.000373,0,0.0038,0.000328,0,0.003431,0.000676,0,0.007058,0.001397,0,0.015069,0.030379,0,0.076877,0.000369,0,0.003894,0.000616,0,0.006271,0.005909,0,0.04816,0.001328,0,0.013044,0.000381,0,0.004072,0.000737,0,0.00813,0.742105,0.673473,0.806784,0.000753,0,0.008111,0.214281,0.167863,0.262478
"PH_SL_8.sorted.bam","8","SL",0.039885,0.015075,0.062828,0.262266,0.231001,0.295056,0.424265,0.383988,0.461024,0.047748,0.021139,0.076852,0.225836,0.197788,0.253859,0.000109,0,0.001124,0.00042,0,0.004509,0.000123,0,0.001268,0.000906,0,0.00976,0.452113,0.384155,0.517916,0.000106,0,0.001085,0.000533,0,0.005567,0.000617,0,0.006786,0.09343,0.038756,0.153036,0.000133,0,0.001495,0.077693,0.028352,0.123886,0.071136,0,0.162835,0.301868,0.225662,0.369249,0.000651,0,0.007086,0.000162,0,0.00174
"PH_SL_9.sorted.bam","9","SL",0.001084,0,0.006164,0.001369,0,0.007614,0.408118,0.376837,0.440929,0.001965,0,0.011742,0.587463,0.554244,0.619482,0.000453,0,0.004593,0.000287,0,0.002754,0.000501,0,0.005129,0.000382,0,0.004047,0.000669,0,0.006887,0.025216,0,0.075593,0.000326,0,0.003247,0.000316,0,0.003467,0.001786,0,0.019753,0.000476,0,0.005159,0.000268,0,0.002856,0.000464,0,0.004943,0.762968,0.691708,0.825907,0.00055,0,0.005667,0.205338,0.159176,0.254625
"PH_TB_10.sorted.bam","10","TB",0.002709,0,0.014247,0.003573,1e-06,0.016896,0.46805,0.436599,0.498575,0.028452,0.004528,0.054748,0.497216,0.46194,0.532187,0.00065,0,0.007078,0.000713,0,0.007249,0.001022,0,0.009527,0.001466,0,0.015607,0.001644,0,0.016644,0.147308,0.09658,0.197848,0.000853,0,0.007986,0.001888,0,0.019141,0.032804,0,0.096688,0.00636,0,0.042246,0.001087,0,0.012546,0.000855,0,0.009673,0.60557,0.513011,0.689339,0.008641,0,0.059146,0.189139,0.134194,0.244168
"PH_TB_12.sorted.bam","12","TB",0.005667,2e-06,0.025338,0.001903,0,0.009798,0.4734,0.442892,0.502266,0.043904,0.018791,0.069892,0.475126,0.442137,0.510819,0.001074,0,0.010347,0.000669,0,0.006678,0.000431,0,0.004365,0.004894,0,0.041202,0.001066,0,0.011034,0.108294,0.059604,0.15422,0.002257,0,0.020745,0.000697,0,0.006762,0.042773,0,0.122782,0.020311,0,0.059161,0.001365,0,0.015171,0.000514,0,0.005293,0.681479,0.585355,0.77297,0.001459,0,0.014857,0.132717,0.079263,0.187035
"PH_TB_1.sorted.bam","1","TB",0.015327,2e-05,0.039844,0.012165,5e-06,0.036543,0.459977,0.422849,0.494191,0.01828,8e-06,0.054448,0.494251,0.455529,0.534175,0.002793,0,0.024063,0.002515,0,0.025266,0.001884,0,0.017756,0.018974,0,0.074283,0.016271,0,0.066766,0.150958,0.096086,0.200374,0.002631,0,0.027025,0.000708,0,0.007425,0.025211,0,0.10428,0.00275,0,0.025404,0.000948,0,0.010211,0.001066,0,0.011949,0.557582,0.467041,0.643186,0.002512,0,0.027207,0.213196,0.161044,0.266095
"PH_TB_2.sorted.bam","2","TB",0.011907,5.7e-05,0.030393,0.005471,2e-06,0.022193,0.46358,0.430728,0.492883,0.008628,2e-06,0.034894,0.510415,0.477195,0.547291,0.002315,0,0.018958,0.002186,0,0.018845,0.00224,0,0.019027,0.011119,0,0.052563,0.002893,0,0.025667,0.125135,0.07814,0.174202,0.001923,0,0.017765,0.000658,0,0.006719,0.011626,0,0.065703,0.000888,0,0.00961,0.003954,0,0.032418,0.000724,0,0.006979,0.651251,0.580923,0.722204,0.001271,0,0.014238,0.181815,0.135681,0.228731
"PH_TB_3.sorted.bam","3","TB",0.027972,0.004187,0.051955,0.004768,1e-06,0.020487,0.45243,0.417697,0.484757,0.03211,0.004634,0.057981,0.48272,0.448505,0.519041,0.011155,0,0.042318,0.002605,0,0.027948,0.001292,0,0.012492,0.026697,0,0.088335,0.002558,0,0.026071,0.130862,0.076614,0.183898,0.003448,0,0.035931,0.001046,0,0.011382,0.008873,0,0.073771,0.024449,0,0.054101,0.000885,0,0.008874,0.000744,0,0.007716,0.605008,0.522614,0.680543,0.001954,0,0.022737,0.178424,0.129759,0.227499
"PH_TB_4.sorted.bam","4","TB",0.003283,1e-06,0.018689,0.076968,0.055582,0.097604,0.42069,0.399315,0.441404,0.139165,0.11264,0.165484,0.359894,0.334052,0.385739,0.000151,0,0.001599,0.000366,0,0.004017,0.000133,0,0.001421,0.001236,0,0.011243,0.001457,0,0.015893,0.000151,0,0.001467,0.000834,0,0.008971,0.000594,0,0.0062,0.27541,0.2223,0.32869,0.000254,0,0.002872,0.003829,0,0.033131,0.151253,0.108962,0.192915,0.562975,0.501654,0.622661,0.000984,0,0.010546,0.000374,0,0.003787
"PH_TB_6.sorted.bam","6","TB",0.00397,1e-06,0.018317,0.005532,1e-06,0.024429,0.455831,0.412213,0.486009,0.041167,0.0167,0.067164,0.4935,0.460811,0.529888,0.001178,0,0.011574,0.000597,0,0.006226,0.001152,0,0.01127,0.003792,0,0.02992,0.006714,0,0.045667,0.07861,0,0.128985,0.000439,0,0.004935,0.000432,0,0.004761,0.080046,0.030341,0.131726,0.000422,0,0.004459,0.000755,0,0.00775,0.001016,0,0.011091,0.663889,0.592561,0.744477,0.000571,0,0.005712,0.160385,0.122797,0.199705
"PH_TB_7.sorted.bam","7","TB",0.002367,0,0.012477,0.105586,0.082242,0.129647,0.442863,0.417353,0.471729,0.006626,2e-06,0.025601,0.442557,0.411597,0.473518,0.000869,0,0.008269,0.000614,0,0.006413,0.001981,0,0.017308,0.000839,0,0.008796,0.200469,0.15071,0.249154,0.012258,0,0.059971,0.000724,0,0.00771,0.002717,0,0.022005,0.002141,0,0.024081,0.003265,0,0.02166,0.000819,0,0.008903,0.003411,0,0.0308,0.657761,0.58906,0.720669,0.00114,0,0.012674,0.110991,0.069346,0.155062
"PH_TB_8.sorted.bam","8","TB",0.002799,0,0.014531,0.008368,1.4e-05,0.02406,0.479052,0.446457,0.509948,0.03205,0.003714,0.058566,0.477731,0.442023,0.515035,0.001122,0,0.011062,0.000877,0,0.009091,0.005732,0,0.021067,0.001451,0,0.01474,0.002827,0,0.028375,0.166269,0.113919,0.215885,0.000547,0,0.006399,0.000826,0,0.008583,0.056722,0,0.113063,0.002358,0,0.019605,0.000479,0,0.005206,0.000742,0,0.00801,0.564567,0.482262,0.646007,0.001288,0,0.013995,0.194193,0.14941,0.238636
"PH_TB_9.sorted.bam","9","TB",0.16781,0.135861,0.198225,0.123808,0.097552,0.151219,0.401917,0.370638,0.434293,0.109612,0.078967,0.140386,0.196853,0.167635,0.226656,0.000174,0,0.001985,0.000509,0,0.004998,0.000167,0,0.001751,0.150001,0.080954,0.27409,0.236888,0.1034,0.299664,0.000181,0,0.001966,0.000827,0,0.008313,0.000266,0,0.002792,0.217285,0.155195,0.279382,0.000183,0,0.001938,0.183934,0.000134,0.253494,0.009618,0,0.149023,0.199297,0.129563,0.267889,0.000481,0,0.005459,0.000188,0,0.002104
"PH_WC_10.sorted.bam","10","WC",0.032006,0.009815,0.056251,0.052721,0.02656,0.078011,0.493117,0.462549,0.520753,0.380283,0.344905,0.413973,0.041873,0.02019,0.068578,0.001526,0,0.016086,0.001111,0,0.011251,0.000525,0,0.00561,0.038337,0,0.097199,0.100717,0.046369,0.152625,0.050984,0,0.105617,0.001174,0,0.012408,0.000822,0,0.008389,0.720974,0.644192,0.798111,0.009766,0,0.046131,0.020337,0,0.080555,0.001742,0,0.018355,0.024237,0,0.104224,0.018063,0,0.075437,0.009683,0,0.050553
"PH_WC_11.sorted.bam","11","WC",0.028083,0.001108,0.051994,0.036272,0.014163,0.063286,0.477514,0.456576,0.49486,0.406584,0.372043,0.441102,0.051546,0.026173,0.078451,0.000677,0,0.006693,0.001984,0,0.022699,0.002717,0,0.022589,0.044897,0,0.097286,0.054559,0,0.116828,0.003733,0,0.031772,0.00225,0,0.023458,0.004945,0,0.041005,0.765388,0.682378,0.86544,0.017083,0,0.052734,0.005681,0,0.065045,0.005621,0,0.057026,0.082718,0,0.147767,0.006419,0,0.043072,0.001326,0,0.013951
"PH_WC_1.sorted.bam","1","WC",0.009486,9e-06,0.027581,0.024845,0.00524,0.046951,0.476435,0.459936,0.490702,0.41369,0.384142,0.443226,0.075545,0.051217,0.099737,0.000842,0,0.008911,0.004464,0,0.036138,0.010406,0,0.036145,0.003474,0,0.032051,0.009755,0,0.059046,0.000942,0,0.010499,0.007684,0,0.042714,0.012325,0,0.057933,0.796223,0.733125,0.857144,0.003852,0,0.030637,0.001665,0,0.014918,0.002334,0,0.025368,0.141533,0.082395,0.193135,0.003444,0,0.030362,0.001056,0,0.010501
"PH_WC_2.sorted.bam","2","WC",0.030772,0.001667,0.060062,0.061803,0.03482,0.088989,0.483455,0.45921,0.512665,0.385037,0.349905,0.420367,0.038933,0.015934,0.064324,0.000953,0,0.010238,0.001097,0,0.011402,0.000513,0,0.005416,0.052131,0,0.115731,0.117665,0.064047,0.170772,0.026017,0,0.084333,0.002323,0,0.024022,0.000952,0,0.010123,0.733955,0.653897,0.802548,0.011569,0,0.046293,0.004087,0,0.042124,0.002867,0,0.027155,0.011125,0,0.073643,0.009707,0,0.059974,0.025041,0,0.056981
"PH_WC_3.sorted.bam","3","WC",0.011464,1.7e-05,0.032269,0.049722,0.021048,0.075052,0.470681,0.453702,0.487105,0.428169,0.399899,0.458974,0.039965,0.015889,0.064098,0.003973,0,0.023663,0.003718,0,0.027995,0.005311,0,0.027825,0.004493,0,0.036588,0.082189,0.001228,0.135258,0.004184,0,0.034091,0.002903,0,0.026429,0.001291,0,0.012758,0.838643,0.771893,0.906295,0.003779,0,0.030536,0.003866,0,0.030711,0.001623,0,0.015336,0.00767,0,0.061572,0.005943,0,0.051926,0.030414,0,0.05903
"PH_WC_5.sorted.bam","5","WC",0.030755,0.010653,0.052666,0.027124,0.004812,0.049963,0.485517,0.460705,0.499917,0.418011,0.383832,0.450532,0.038593,0.018132,0.061074,0.000352,0,0.003742,0.001331,0,0.014431,0.000213,0,0.002166,0.038154,0,0.09335,0.047761,0,0.095688,0.000408,0,0.004561,0.002942,0,0.031474,0.00064,0,0.006791,0.830972,0.762898,0.896115,0.000384,0,0.003976,0.01838,0,0.074653,0.00409,0,0.040991,0.05333,0,0.111393,7e-04,0,0.007116,0.000343,0,0.003735
"PH_WC_6.sorted.bam","6","WC",0.034821,0.011136,0.05799,0.044658,0.018825,0.072384,0.458615,0.438152,0.484207,0.408539,0.371704,0.442121,0.053367,0.025846,0.082133,0.005,0,0.031248,0.006581,0,0.04917,0.021078,0,0.059784,0.046724,0,0.09922,0.022374,0,0.117299,0.019328,0,0.079271,0.002871,0,0.025733,0.003364,0,0.033509,0.724332,0.631129,0.817881,0.042601,2.1e-05,0.08077,0.003466,0,0.03868,0.014841,0,0.082707,0.085142,0,0.157284,0.001309,0,0.014559,0.000988,0,0.010041
"PH_WC_7.sorted.bam","7","WC",0.045446,0.020159,0.071727,0.019178,0.000203,0.044554,0.477985,0.451905,0.504336,0.431143,0.399087,0.466343,0.026249,0.006213,0.049571,0.000728,0,0.007754,0.00132,0,0.014017,0.001508,0,0.016543,0.072921,0,0.134363,0.017158,0,0.080788,0.033372,0,0.084054,0.006717,0,0.05393,0.006272,0,0.04082,0.797256,0.725533,0.864649,0.024931,0,0.070624,0.008477,0,0.059392,0.010588,0,0.054109,0.001889,0,0.018663,0.002178,0,0.019998,0.014683,0,0.039647
"PH_WC_8.sorted.bam","8","WC",0.057703,0.03409,0.079904,0.033449,0.016374,0.054291,0.470558,0.451878,0.491792,0.355974,0.322624,0.387,0.082316,0.055456,0.110515,0.000887,0,0.009136,0.003197,0,0.030841,0.00124,0,0.012858,0.108463,0.054904,0.155123,0.005668,0,0.046214,0.006131,0,0.049852,0.001182,0,0.012957,0.046052,0,0.090774,0.661752,0.583534,0.739568,0.001155,0,0.011856,0.000791,0,0.008238,0.009502,0,0.063418,0.152971,0.085593,0.21487,0.00065,0,0.007215,0.00036,0,0.003632
"PH_WC_9.sorted.bam","9","WC",0.019416,9.7e-05,0.047228,0.041699,0.01303,0.071104,0.492979,0.465043,0.520082,0.3866,0.349303,0.42292,0.059306,0.032192,0.090726,0.001525,0,0.015575,0.00269,0,0.027568,0.002012,0,0.020344,0.028407,0,0.086206,0.051511,0,0.131109,0.060533,0,0.1112,0.001414,0,0.016428,0.004255,0,0.04175,0.736971,0.638217,0.822677,0.014155,0,0.056489,0.003271,0,0.032491,0.020917,0,0.089481,0.048005,0,0.140777,0.002251,0,0.025393,0.022084,0,0.058517
"PH_WF_10.sorted.bam","10","WF",0.033738,0.011718,0.057354,0.161976,0.135742,0.188145,0.414071,0.385164,0.442541,0.079956,0.052695,0.108468,0.310259,0.280659,0.33989,0.000239,0,0.002423,0.001032,0,0.010217,0.000248,0,0.002498,0.002781,0,0.030904,0.216319,0.148796,0.28064,0.000188,0,0.002038,0.00052,0,0.005701,0.000638,0,0.006819,0.157576,0.10158,0.215476,0.000257,0,0.002869,0.062667,0.000784,0.111757,0.105465,0.034718,0.174882,0.451091,0.387901,0.514263,0.000665,0,0.007547,0.000315,0,0.003296
"PH_WF_11.sorted.bam","11","WF",0.097233,0.075496,0.122187,0.075144,0.053024,0.098398,0.418951,0.388291,0.452511,0.185314,0.153634,0.216481,0.223359,0.192938,0.252464,0.000149,0,0.001513,0.000463,0,0.004743,0.000129,0,0.00142,0.034263,0,0.106073,0.148198,0.104264,0.19493,0.00019,0,0.002004,0.00058,0,0.006041,0.000426,0,0.004303,0.368896,0.305876,0.432227,0.000159,0,0.001717,0.158862,0.092164,0.219619,0.000942,0,0.010584,0.286164,0.218102,0.353064,0.000407,0,0.004177,0.000172,0,0.001852
"PH_WF_12.sorted.bam","12","WF",0.046156,0.02167,0.071623,0.185076,0.149938,0.220342,0.388881,0.347085,0.432238,0.012456,1.2e-05,0.03932,0.36743,0.329101,0.406341,0.002652,0,0.029507,0.001402,0,0.017828,0.062413,0.015052,0.110792,0.081927,0.004301,0.136807,0.238708,0.154297,0.32263,0.04639,0,0.12033,0.001372,0,0.013602,0.003302,0,0.032247,0.01165,0,0.066392,0.002942,0,0.024084,0.002307,0,0.02153,0.001915,0,0.020471,0.352699,0.260436,0.444725,0.002705,0,0.026929,0.187618,0.134843,0.244396
"PH_WF_1.sorted.bam","1","WF",0.028091,0.005375,0.049449,0.155456,0.128471,0.184665,0.409938,0.37474,0.438966,0.09216,0.060921,0.1278,0.314355,0.282128,0.34978,0.000323,0,0.003388,0.002261,0,0.025076,0.000349,0,0.003633,0.033087,0,0.089683,0.1527,0.063951,0.235563,0.000343,0,0.003551,0.001591,0,0.017783,0.001356,0,0.013927,0.179527,0.116505,0.251387,0.000395,0,0.003945,0.018596,0,0.080675,0.153897,0.078726,0.236615,0.453875,0.388774,0.518934,0.001054,0,0.01187,0.000644,0,0.006701
"PH_WF_2.sorted.bam","2","WF",0.04522,0.018209,0.074939,0.179003,0.146941,0.212174,0.411412,0.363772,0.449497,0.021941,0.000109,0.052647,0.342424,0.304385,0.384421,0.010607,0,0.049695,0.005958,0,0.060413,0.065942,0.012447,0.112491,0.057705,0,0.130785,0.212258,0.133732,0.292076,0.070315,0,0.137526,0.00265,0,0.025825,0.004795,0,0.044235,0.02289,0,0.096284,0.005418,0,0.03801,0.002912,0,0.032227,0.003113,0,0.032097,0.389342,0.300979,0.474463,0.002713,0,0.025972,0.143384,0.091436,0.194907
"PH_WF_3.sorted.bam","3","WF",0.038085,0.015365,0.065222,0.194298,0.16294,0.225428,0.373452,0.345589,0.404834,0.018047,3.6e-05,0.045918,0.376119,0.342774,0.409218,0.015867,0,0.055217,0.000984,0,0.011319,0.07892,0.037883,0.119932,0.036587,0,0.100999,0.225201,0.148849,0.297687,0.010401,0,0.061737,0.00481,0,0.041927,0.002923,0,0.027087,0.006802,0,0.049231,0.009659,0,0.039408,0.002054,0,0.025793,0.001649,0,0.016094,0.45751,0.386703,0.524985,0.00224,0,0.023017,0.144393,0.099843,0.192799
"PH_WF_4.sorted.bam","4","WF",0.036425,0.012521,0.063543,0.17396,0.141418,0.207188,0.416563,0.378477,0.453827,0.004818,1e-06,0.023136,0.368235,0.3317,0.404738,0.026935,0,0.058587,0.001287,0,0.013874,0.053342,0.0136,0.10031,0.004791,0,0.04148,0.221092,0.141024,0.302743,0.105595,0.04417,0.167193,0.003843,0,0.034203,0.001105,0,0.012015,0.001345,0,0.015012,0.001219,0,0.012166,0.009059,0,0.061692,0.017752,0,0.119579,0.394707,0.308224,0.486373,0.000904,0,0.009878,0.157024,0.096499,0.214658
"PH_WF_5.sorted.bam","5","WF",0.058077,0.03509,0.083427,0.157978,0.127955,0.190172,0.404923,0.369614,0.444421,0.029358,0.002139,0.058244,0.349663,0.313644,0.386922,0.003143,0,0.020029,0.003218,0,0.029296,0.045774,1e-05,0.088729,0.101975,0.048626,0.157233,0.21497,0.138277,0.292477,0.037683,0,0.109428,0.002131,0,0.022267,0.001934,0,0.023479,0.006379,0,0.054697,0.022391,0,0.054439,0.002544,0,0.03012,0.004288,0,0.040928,0.411156,0.316432,0.50286,0.003491,0,0.037837,0.138924,0.088786,0.192321
"PH_WF_6.sorted.bam","6","WF",0.045913,0.01976,0.072104,0.130952,0.102347,0.16057,0.416153,0.3817,0.449475,0.046492,0.008831,0.075195,0.36049,0.327763,0.395534,0.00017,0,0.001757,0.000522,0,0.005408,0.000268,0,0.002613,0.00236,0,0.026836,0.184452,0.112248,0.251464,0.000266,0,0.002663,0.00118,0,0.011298,0.001058,0,0.010769,0.088955,0.000298,0.146579,0.000272,0,0.003116,0.087424,0.023317,0.140184,0.075337,0,0.157,0.556006,0.488886,0.620154,0.001249,0,0.013672,0.000482,0,0.004962
"PH_WF_8.sorted.bam","8","WF",0.091107,0.064963,0.118639,0.179786,0.15019,0.210494,0.416826,0.378197,0.448511,0.046427,0.011271,0.081161,0.265854,0.233641,0.298994,0.000951,0,0.009782,0.002078,0,0.020695,0.011495,0,0.047626,0.103844,0,0.196992,0.307542,0.204102,0.390247,0.00049,0,0.005543,0.002167,0,0.024022,0.004403,0,0.043938,0.074821,0,0.158357,0.001641,0,0.017865,0.072222,0,0.184799,0.022558,0,0.13484,0.346467,0.261243,0.43816,0.008182,0,0.068548,0.04114,0,0.087808
"PH_WF_9.sorted.bam","9","WF",0.049237,0.026743,0.072495,0.158585,0.12957,0.188546,0.39058,0.360854,0.425359,0.043016,0.014935,0.071795,0.358582,0.325337,0.391631,0.006347,0,0.032007,0.000879,0,0.009549,0.046674,0.018721,0.079808,0.079509,0.012285,0.131925,0.220167,0.157973,0.280283,0.01654,0,0.078336,0.00167,0,0.017504,0.000852,0,0.00866,0.079159,0.016874,0.136897,0.001466,0,0.015306,0.003721,0,0.038983,0.001926,0,0.020329,0.369246,0.295013,0.443064,0.001419,0,0.014129,0.170426,0.127202,0.216429
"PH_WH_10.sorted.bam","10","WH",0.029912,0.009923,0.051458,0.556073,0.524353,0.589378,0.41154,0.378318,0.441232,0.001545,0,0.00814,0.000931,0,0.005255,0.009658,0,0.043868,0.007136,0,0.057635,0.253929,0.20167,0.306987,0.032389,0,0.089376,0.596225,0.516945,0.676319,0.096674,0.04458,0.147385,0.000578,0,0.006063,0.000585,0,0.006456,0.000819,0,0.008792,0.000428,0,0.004313,0.000404,0,0.004376,0.00034,0,0.003338,0.000299,0,0.003263,0.000252,0,0.002763,0.000284,0,0.003065
"PH_WH_11.sorted.bam","11","WH",0.01543,7e-05,0.039878,0.569165,0.538938,0.600977,0.406833,0.37493,0.435244,0.004276,1e-06,0.018275,0.004296,1e-06,0.01791,0.006187,0,0.034175,0.005769,0,0.044098,0.236627,0.194103,0.279122,0.007081,0,0.050252,0.657941,0.595166,0.721009,0.070761,0.02777,0.111574,0.003007,0,0.023178,0.000638,0,0.006231,0.00319,0,0.028222,0.000639,0,0.007073,0.002629,0,0.022808,0.000728,0,0.007893,0.003933,0,0.03028,0.00044,0,0.004612,0.000431,0,0.004613
"PH_WH_12.sorted.bam","12","WH",0.042829,0.0196,0.068033,0.563054,0.528606,0.598702,0.390792,0.356471,0.422836,0.002327,0,0.013101,0.000998,0,0.005347,0.002271,0,0.020152,0.001984,0,0.02005,0.300966,0.252736,0.349696,0.07782,0.007432,0.129255,0.521212,0.450344,0.595584,0.090275,0.041361,0.136247,0.00093,0,0.010118,0.000658,0,0.006884,0.001579,0,0.016698,0.000588,0,0.006167,0.000384,0,0.004137,0.000324,0,0.003345,0.000423,0,0.004607,0.000311,0,0.003187,0.000276,0,0.003083
"PH_WH_1.sorted.bam","1","WH",0.029121,0.008263,0.053798,0.550924,0.518608,0.583308,0.417623,0.38595,0.447186,0.001124,0,0.006481,0.001207,0,0.006847,0.019419,0,0.046198,0.0045,0,0.044201,0.227548,0.181132,0.27567,0.013743,0,0.083788,0.641459,0.568948,0.709849,0.089367,0.039735,0.134165,0.000528,0,0.005043,0.000367,0,0.003716,0.000734,0,0.007983,0.000214,0,0.002127,0.000633,0,0.006765,0.000426,0,0.004627,0.000578,0,0.006097,0.000192,0,0.002066,0.000293,0,0.003366
"PH_WH_2.sorted.bam","2","WH",0.016698,0.000574,0.035377,0.552095,0.526775,0.576522,0.424587,0.402191,0.445655,0.002559,0,0.012899,0.00406,1e-06,0.017,0.001556,0,0.014457,0.014925,0,0.060526,0.128001,0.08693,0.170605,0.011734,0,0.053837,0.830981,0.777718,0.878753,0.000991,0,0.010538,0.00111,0,0.011572,0.001119,0,0.01202,0.001564,0,0.017769,0.000343,0,0.00373,0.002514,0,0.022326,0.001163,0,0.012122,0.002912,0,0.026264,0.000638,0,0.006809,0.000447,0,0.00438
"PH_WH_3.sorted.bam","3","WH",0.021586,0.00034,0.048447,0.554138,0.522139,0.588942,0.421731,0.387373,0.453184,0.001399,0,0.008134,0.001146,0,0.005878,0.00879,0,0.039003,0.005048,0,0.039658,0.221758,0.175674,0.270621,0.019298,0,0.081838,0.658859,0.592346,0.723349,0.08186,0.031568,0.12582,0.00066,0,0.006876,0.000477,0,0.00479,0.000931,0,0.009313,0.000244,0,0.002595,0.000586,0,0.005853,0.000378,0,0.004023,0.000655,0,0.006735,0.000242,0,0.002553,0.000215,0,0.00223
"PH_WH_4.sorted.bam","4","WH",0.059729,0.033523,0.085877,0.511432,0.479559,0.543901,0.395855,0.368778,0.421586,0.008893,4e-06,0.032429,0.02409,0.003526,0.044847,0.000601,0,0.006711,0.022845,0,0.112541,0.136309,0.082677,0.189047,0.061023,0,0.144021,0.714169,0.637255,0.792925,0.000911,0,0.009832,0.00287,0,0.029102,0.003982,0,0.031074,0.009057,0,0.055943,0.000534,0,0.005593,0.031519,0,0.083825,0.00925,0,0.059344,0.005638,0,0.049324,0.000808,0,0.008206,0.000483,0,0.004896
"PH_WH_5.sorted.bam","5","WH",0.020362,4.4e-05,0.04578,0.504498,0.472644,0.535081,0.424304,0.403073,0.443296,0.049301,0.027146,0.071734,0.001535,0,0.009259,0.000752,0,0.008752,0.003813,0,0.037354,0.144239,0.104505,0.186338,0.034212,0,0.085462,0.715695,0.646026,0.780567,0.001307,0,0.013803,0.000797,0,0.008356,0.000617,0,0.0063,0.094794,0.047563,0.139482,0.001009,0,0.009154,0.000398,0,0.004508,0.000392,0,0.004218,0.001293,0,0.014001,0.000374,0,0.004029,0.000306,0,0.003072
"PH_WH_6.sorted.bam","6","WH",0.042847,0.019605,0.06722,0.553882,0.522345,0.587963,0.392932,0.355624,0.423762,0.007889,2e-06,0.030167,0.00245,0,0.012039,0.000781,0,0.008144,0.002641,0,0.028684,0.254353,0.209762,0.301723,0.079533,0.019772,0.129409,0.594723,0.524695,0.658996,0.048961,0,0.095502,0.001384,0,0.015544,0.000891,0,0.009681,0.011835,0,0.057572,0.000517,0,0.00566,0.000573,0,0.005956,0.000801,0,0.008333,0.001851,0,0.017679,0.000632,0,0.006994,0.000521,0,0.005446
"PH_WH_7.sorted.bam","7","WH",0.043345,0.023773,0.06447,0.486442,0.460494,0.5085,0.428412,0.404036,0.451457,0.014778,2.1e-05,0.038439,0.027022,0.005912,0.046828,0.000311,0,0.003232,0.079279,0.037484,0.120598,0.005736,0,0.033188,0.002514,0,0.026884,0.83001,0.771654,0.879818,0.000243,0,0.002591,0.00231,0,0.025174,0.004224,0,0.04119,0.021267,0,0.071856,0.000315,0,0.003191,0.001965,0,0.023724,0.047901,0,0.090024,0.002547,0,0.024577,0.001126,0,0.013339,0.000253,0,0.002594
"PH_WH_8.sorted.bam","8","WH",0.031281,0.008485,0.057505,0.549398,0.514329,0.586486,0.414056,0.379892,0.446823,0.004109,1e-06,0.02017,0.001156,0,0.006152,0.017084,0,0.051249,0.006033,0,0.04747,0.259175,0.207037,0.315768,0.01982,0,0.086564,0.573072,0.496581,0.644105,0.116615,0.071221,0.162475,0.002021,0,0.019465,0.001014,0,0.010384,0.001514,0,0.015854,0.001624,0,0.01427,0.000519,0,0.005397,0.000326,0,0.003566,0.000475,0,0.005154,0.000421,0,0.004636,0.000286,0,0.002874
"PH_WH_9.sorted.bam","9","WH",0.048331,0.027818,0.071055,0.479883,0.454656,0.506576,0.438626,0.415766,0.459015,0.022672,0.000265,0.046293,0.010488,7e-06,0.031369,0.000255,0,0.002614,0.082597,0.029168,0.131317,0.018142,0,0.053654,0.006191,0,0.050926,0.827031,0.766166,0.881957,0.000461,0,0.004969,0.001454,0,0.014316,0.004922,0,0.042746,0.038042,0,0.087401,0.000199,0,0.001971,0.005909,0,0.044446,0.008932,0,0.052819,0.005069,0,0.040524,0.000527,0,0.005443,0.000269,0,0.002795
