"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","q_7","lb_q_7","ub_q_7","q_8","lb_q_8","ub_q_8","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6","Q_7_1","lb_Q_7_1","ub_Q_7_1","Q_7_2","lb_Q_7_2","ub_Q_7_2","Q_7_3","lb_Q_7_3","ub_Q_7_3","Q_7_4","lb_Q_7_4","ub_Q_7_4","Q_7_5","lb_Q_7_5","ub_Q_7_5","Q_7_6","lb_Q_7_6","ub_Q_7_6","Q_7_7","lb_Q_7_7","ub_Q_7_7","Q_8_1","lb_Q_8_1","ub_Q_8_1","Q_8_2","lb_Q_8_2","ub_Q_8_2","Q_8_3","lb_Q_8_3","ub_Q_8_3","Q_8_4","lb_Q_8_4","ub_Q_8_4","Q_8_5","lb_Q_8_5","ub_Q_8_5","Q_8_6","lb_Q_8_6","ub_Q_8_6","Q_8_7","lb_Q_8_7","ub_Q_8_7","Q_8_8","lb_Q_8_8","ub_Q_8_8"
"PH_FV_5.sorted.bam","5","FV",0.054685,0,0.09015,0.001496,0,0.011124,0.681469,0.595781,0.812631,0.110029,0.072284,0.173451,0.002865,0,0.02354,0.002875,0,0.018824,0.055971,1e-06,0.089885,0.090611,0.053165,0.12029,6.9e-05,0,0.000886,0.000386,0,0.003754,0.000133,0,0.001589,0.000853,0,0.009565,0.000618,0,0.007873,0.657454,0.488102,0.80969,0.00034,0,0.003714,0.000541,0,0.00722,0.039119,0,0.237718,0.000311,0,0.003986,0.000283,0,0.003312,0.000232,0,0.002211,0.00148,0,0.02081,0.002289,0,0.03469,0.000323,0,0.003621,0.000278,0,0.002986,0.000136,0,0.00144,0.001151,0,0.017303,0.000688,0,0.009026,0.000266,0,0.002724,0.001018,0,0.012412,0.106364,0,0.177675,0.000192,0,0.001773,0.00042,0,0.005071,0.003793,0,0.056889,0.000203,0,0.002035,0.000225,0,0.002593,0.000113,0,0.001266,0.000725,0,0.007956,0.00062,0,0.008036,0.00439,0,0.064383,0.172668,0.091136,0.23366,0.000334,0,0.003748,0.000969,0,0.011189,0.000517,0,0.007634,5e-04,0,0.004862
"PH_FV_6.sorted.bam","6","FV",0.041702,0,0.074763,0.001353,0,0.010476,0.677554,0.596424,0.795561,0.12385,0.087641,0.16748,0.003395,0,0.029058,0.001665,0,0.01429,0.043501,0,0.07539,0.106978,0.078223,0.136376,6.7e-05,0,0.000688,0.00037,0,0.003276,0.00021,0,0.002556,0.000338,0,0.003782,0.000566,0,0.006203,0.536556,0.331854,0.793521,0.000441,0,0.004696,0.000192,0,0.002355,0.153645,0,0.333451,0.000545,0,0.005427,0.000324,0,0.00369,0.000203,0,0.00165,0.000468,0,0.005649,0.003968,0,0.055324,0.000383,0,0.004673,9.4e-05,0,0.001024,0.000177,0,0.001792,0.000788,0,0.010211,0.000685,0,0.007408,0.000227,0,0.002766,0.000171,0,0.002019,0.081273,0,0.146605,0.000538,0,0.007145,0.001538,0,0.020063,0.001977,0,0.025468,0.000244,0,0.002475,0.000193,0,0.001843,0.000336,0,0.004254,0.00043,0,0.0041,0.000242,0,0.002452,0.124652,0,0.263191,0.085702,0,0.250196,0.000589,0,0.007475,0.000824,0,0.01011,0.000566,0,0.006432,0.000475,0,0.006088
"PH_FV_7.sorted.bam","7","FV",0.073915,0,0.116243,0.001936,0,0.013641,0.659362,0.564008,0.8261,0.097201,0.069515,0.140966,0.00339,0,0.046683,0.000939,0,0.007755,0.073407,0,0.111167,0.08985,0.055824,0.114888,0.000217,0,0.002546,0.000908,0,0.011876,0.000209,0,0.002085,0.002591,0,0.032705,0.000656,0,0.008844,0.634898,0.404557,0.824893,0.000395,0,0.004293,0.000626,0,0.009504,0.030972,0,0.249756,0.000265,0,0.002552,0.000455,0,0.004114,0.000245,0,0.002319,0.000207,0,0.002395,0.000969,0,0.008098,0.000213,0,0.002364,0.000252,0,0.00217,0.000189,0,0.001978,0.000345,0,0.004413,0.000362,0,0.001745,0.000181,0,0.001565,7.3e-05,0,0.000818,0.142266,0,0.220925,0.000232,0,0.002492,0.002251,0,0.04162,0.000275,0,0.003116,9e-05,0,0.000812,0.000105,0,0.000889,8.2e-05,0,0.000917,0.000528,0,0.00735,0.000597,0,0.008394,0.011907,0,0.148613,0.160273,0,0.220119,0.004206,0,0.091324,0.000299,0,0.00326,0.001429,0,0.022447,0.00023,0,0.001925
"PH_FV_8.sorted.bam","8","FV",0.06068,0,0.098224,0.002,0,0.013925,0.662451,0.576918,0.800153,0.109973,0.076249,0.169559,0.003903,0,0.03375,0.003198,0,0.027254,0.060891,0,0.097896,0.096903,0.063077,0.126923,8.4e-05,0,0.000937,0.00019,0,0.002159,0.000255,0,0.00245,0.000534,0,0.007035,0.001249,0,0.017092,0.644908,0.493446,0.798968,0.000482,0,0.006409,0.00033,0,0.004081,0.027698,0,0.199594,0.000345,0,0.004259,0.000177,0,0.001885,0.000331,0,0.00349,0.000756,0,0.008228,0.004991,0,0.062584,0.000294,0,0.003489,0.000652,0,0.009633,0.000524,0,0.00731,0.000753,0,0.009728,0.000366,0,0.003701,0.000242,0,0.002538,0.000239,0,0.00239,0.118894,0,0.193873,0.000353,0,0.004379,0.000139,0,0.001308,0.001145,0,0.01415,0.000196,0,0.002465,0.000246,0,0.002547,0.000127,0,0.001107,0.000263,0,0.003191,0.000514,0,0.006147,0.003958,0,0.069583,0.184245,0.114008,0.240252,0.000525,0,0.005396,0.003136,0,0.045386,0.000555,0,0.007113,0.000306,0,0.002967
"PH_FV_9.sorted.bam","9","FV",0.061418,5.2e-05,0.095796,0.003942,0,0.027824,0.678614,0.595439,0.827675,0.1312,0.076171,0.182201,0.002538,0,0.019352,0.000645,0,0.005088,0.06277,2.7e-05,0.097127,0.058873,0.02743,0.095264,7.5e-05,0,0.000612,0.000458,0,0.006175,0.000237,0,0.002631,0.000634,0,0.00641,0.002279,0,0.036157,0.582752,0.434776,0.825659,0.000206,0,0.001592,0.001089,0,0.014832,0.167032,0,0.304739,0.000471,0,0.006599,0.000235,0,0.002541,0.000336,0,0.003215,0.000503,0,0.00504,0.002186,0,0.029578,2e-04,0,0.00213,0.000158,0,0.00161,0.000265,0,0.002947,0.000118,0,0.001224,0.00016,0,0.001635,0.000176,0,0.001885,8.8e-05,0,0.000909,0.120445,0,0.188847,0.000396,0,0.004771,0.000334,0,0.003044,0.00051,0,0.006161,0.00017,0,0.001938,0.000105,0,0.000991,0.000926,0,0.012049,0.000552,0,0.007906,0.002588,0,0.033083,0.020824,0,0.154716,0.090275,0,0.184605,0.001069,0,0.014842,0.000132,0,0.000994,0.001728,0,0.025912,0.000289,0,0.003001
"PH_GB_10.sorted.bam","10","GB",0.138312,0.098414,0.224571,0.005324,0,0.035392,0.090672,0.04368,0.141471,0.016581,0,0.06934,0.239258,0.167406,0.310156,0.003215,0,0.024222,0.138028,0.067625,0.199077,0.368611,0.323955,0.41418,0.006568,0,0.076989,0.000982,0,0.012744,0.002831,0,0.032892,0.001584,0,0.020689,0.000752,0,0.005534,0.001088,0,0.015671,0.000396,0,0.003571,0.000543,0,0.006578,0.002895,0,0.039402,0.001304,0,0.021913,0.002554,0,0.036945,0.00097,0,0.014024,0.012181,0,0.162461,0.010088,0,0.105371,0.220621,0.129013,0.299236,0.000639,0,0.006518,0.000429,0,0.004277,0.000433,0,0.004795,0.00085,0,0.009407,0.000601,0,0.006809,0.000417,0,0.004229,0.22701,0,0.303034,0.000651,0,0.009929,0.007819,0,0.139509,0.000809,0,0.010096,0.000423,0,0.005182,0.000806,0,0.011239,0.018795,0,0.085943,0.030323,0,0.265695,0.000658,0,0.006737,0.153503,0,0.263893,0.014972,0,0.123084,0.010455,0,0.151832,0.001838,0,0.028377,0.000948,0,0.010787,0.262262,0.180584,0.339127
"PH_GB_11.sorted.bam","11","GB",0.175823,0.137761,0.25181,0.004311,0,0.025489,0.033115,0,0.098591,0.066238,0.016137,0.104241,0.207296,0.159299,0.271623,0.001643,0,0.011961,0.153713,0.086842,0.202904,0.35786,0.317716,0.398322,0.019108,0,0.090191,0.000372,0,0.003428,0.001838,0,0.021283,0.035159,0,0.173654,0.001853,0,0.027316,0.010758,0,0.075054,0.003282,0,0.047791,0.000538,0,0.00507,0.001319,0,0.018209,0.000637,0,0.007711,0.009216,0,0.077536,0.000346,0,0.00345,0.001432,0,0.021311,0.116602,0,0.201203,0.014338,0,0.124433,0.000348,0,0.003969,0.000585,0,0.007383,0.000787,0,0.010479,0.00037,0,0.00443,0.000249,0,0.002105,0.000255,0,0.003058,0.260819,0.167965,0.331458,0.000543,0,0.003944,0.000426,0,0.004874,0.002469,0,0.037216,0.000476,0,0.006624,0.000153,0,0.001795,0.020953,0,0.07007,0.004235,0,0.076502,0.00071,0,0.010285,0.003738,0,0.052906,0.006622,0,0.106579,0.257595,0.150791,0.376583,0.000283,0,0.003214,0.000633,0,0.006613,0.220951,0.108479,0.290222
"PH_GB_12.sorted.bam","12","GB",0.21362,0.16334,0.297178,0.0024,0,0.018818,0.033246,0,0.092194,0.024035,0,0.068036,0.185562,0.115203,0.259026,0.003482,0,0.023148,0.199674,0.102107,0.254607,0.33798,0.292953,0.382526,0.012911,0,0.074529,0.000304,0,0.003827,0.000303,0,0.003381,0.036866,0,0.178408,0.001124,0,0.016189,0.001453,0,0.018126,0.000738,0,0.009303,0.000462,0,0.00649,0.020067,0,0.10889,0.003454,0,0.041398,0.141709,0,0.463261,0.000847,0,0.011118,0.002774,0,0.041411,0.007107,0,0.082772,0.090289,0,0.248186,0.00077,0,0.011115,0.000301,0,0.004029,0.00098,0,0.014264,0.000617,0,0.008759,0.000553,0,0.006497,0.000511,0,0.006378,0.207807,0,0.366458,0.000863,0,0.011479,0.001098,0,0.009398,0.001495,0,0.025893,0.00533,0,0.082404,0.000989,0,0.013213,0.020241,0,0.112107,0.013224,0,0.179213,0.000293,0,0.002915,0.000677,0,0.006618,0.010676,0,0.091931,0.032225,0,0.232878,0.00173,0,0.020331,0.141283,0,0.300581,0.237926,0.156292,0.310393
"PH_GB_1.sorted.bam","1","GB",0.172941,0.136455,0.240295,0.001976,0,0.012569,0.067475,1.5e-05,0.154946,0.018676,0,0.070566,0.187652,0.134914,0.246165,0.011203,0,0.051586,0.174086,0.104413,0.223037,0.365992,0.323253,0.406445,0.01003,0,0.058772,0.000507,0,0.006536,0.000304,0,0.004227,0.003837,0,0.052219,0.000352,0,0.004028,0.021125,0,0.110753,0.000609,0,0.00798,0.000407,0,0.005294,0.011907,0,0.105889,0.002643,0,0.036194,0.002867,0,0.043595,0.000437,0,0.005735,0.006467,0,0.08408,0.014872,0,0.12247,0.054773,0,0.210664,0.001557,0,0.023501,0.000515,0,0.006599,0.001147,0,0.016077,0.00229,0,0.029142,0.000769,0,0.011928,0.005525,0,0.04984,0.294907,0.206312,0.359747,0.000619,0,0.00894,0.000458,0,0.005268,0.000791,0,0.009012,0.000966,0,0.012007,0.000956,0,0.011553,0.023276,0,0.070778,0.021539,0,0.229982,0.000508,0,0.007176,0.068533,0,0.297973,0.00119,0,0.015274,0.23938,0,0.412658,0.004123,0,0.049656,0.002922,0,0.037642,0.196895,0.130145,0.265169
"PH_GB_5.sorted.bam","5","GB",0.182827,0.142114,0.270993,0.002736,0,0.020287,0.055357,4.9e-05,0.115321,0.025372,0,0.075661,0.180075,0.117198,0.255537,0.007697,0,0.037957,0.176828,0.106186,0.22789,0.369107,0.32428,0.412791,0.003029,0,0.033208,0.000365,0,0.005041,0.000785,0,0.00962,0.024456,0,0.139904,0.000464,0,0.004485,0.000636,0,0.007683,0.001461,0,0.017049,0.000803,0,0.011827,0.005329,0,0.067158,0.001146,0,0.015375,0.018258,0,0.172782,5e-04,0,0.006791,0.022472,0,0.151779,0.010339,0,0.112962,0.145075,0,0.244375,0.00257,0,0.040123,0.001109,0,0.014776,0.000568,0,0.006251,0.001923,0,0.026017,0.000713,0,0.007014,0.000659,0,0.007439,0.274132,0.171272,0.366911,0.000329,0,0.003355,0.000152,0,0.001754,0.00198,0,0.028739,0.000807,0,0.011791,0.000755,0,0.008327,0.001371,0,0.020456,0.038355,0,0.266872,0.000331,0,0.003798,0.055999,0,0.218531,0.026617,0,0.136637,0.016912,0,0.209692,0.006438,0,0.065265,0.072759,0,0.218124,0.260401,0.169489,0.341387
"PH_GB_6.sorted.bam","6","GB",0.195016,0.15442,0.275282,0.005749,0,0.033908,0.029115,0,0.100434,0.097624,0.057042,0.138883,0.168244,0.102954,0.22449,0.005897,0,0.030016,0.185631,0.088304,0.238111,0.312724,0.27033,0.354401,0.010223,0,0.087666,0.001167,0,0.015563,0.001799,0,0.024572,0.002638,0,0.033751,0.002301,0,0.032932,0.000822,0,0.010032,0.000213,0,0.002084,0.000844,0,0.009361,0.000903,0,0.008253,0.000395,0,0.004789,0.020289,0,0.164773,0.000483,0,0.004462,0.017775,0,0.149495,0.18854,0.105958,0.275542,0.00362,0,0.061261,0.003038,0,0.035039,0.000642,0,0.009329,0.001778,0,0.024213,0.000667,0,0.009861,0.00104,0,0.012606,0.001153,0,0.016197,0.283141,0,0.372269,0.00038,0,0.004259,0.011229,0,0.167318,0.000487,0,0.004439,0.001229,0,0.017345,0.000917,0,0.012196,0.036024,0,0.080733,0.059099,0,0.304952,0.002083,0,0.025347,0.019961,0,0.164054,0.002803,0,0.039793,0.099893,0,0.259205,0.001407,0,0.022349,0.001831,0,0.0275,0.219185,0.142334,0.290615
"PH_GB_8.sorted.bam","8","GB",0.141713,0.097851,0.17166,0.001319,0,0.011168,0.159342,0.117236,0.206948,0.087737,0.053843,0.121091,0.087364,0.046971,0.127376,0.108156,0.073492,0.145462,0.14295,0.087016,0.182177,0.271419,0.236535,0.316941,0.000103,0,0.001083,0.000359,0,0.003226,0.000126,0,0.001245,0.000692,0,0.005953,0.000149,0,0.001669,0.000248,0,0.002635,0.000178,0,0.001338,0.000251,0,0.002719,0.000875,0,0.012678,0.00012,0,0.001263,0.000883,0,0.013085,0.000364,0,0.004592,0.041961,0,0.245078,0.126823,0,0.220169,0.000445,0,0.005633,0.000158,0,0.001938,0.000158,0,0.001353,0.00022,0,0.001439,0.001026,0,0.011789,0.000368,0,0.004939,7e-05,0,0.00064,0.233837,0,0.339647,9e-04,0,0.009479,0.001141,0,0.014829,0.044916,0,0.229784,0.000686,0,0.00721,0.000204,0,0.001725,0.00012,0,0.00106,0.047112,0,0.28879,0.000204,0,0.002557,0.27315,0.064029,0.387029,0.001163,0,0.019481,0.002754,0,0.037068,0.214039,0.143235,0.288619,0.003975,0,0.058405,0.000221,0,0.002439
"PH_GB_9.sorted.bam","9","GB",0.148497,0.100146,0.232259,0.014636,0,0.054087,0.037083,0,0.115404,0.053979,0.016674,0.093613,0.202652,0.135923,0.259714,0.009718,0,0.049325,0.166373,0.098312,0.218336,0.367062,0.323349,0.411778,0.010287,0,0.081238,0.001049,0,0.01461,0.008163,0,0.05058,0.003543,0,0.056773,0.000779,0,0.00982,0.024072,0,0.113615,0.002121,0,0.031252,0.004661,0,0.067035,0.008723,0,0.101933,0.005706,0,0.059533,0.013687,0,0.108857,0.002447,0,0.036302,0.001165,0,0.014624,0.021575,0,0.154248,0.000634,0,0.007719,0.002852,0,0.043845,0.001258,0,0.019096,0.003175,0,0.041006,0.000657,0,0.00769,0.000727,0,0.010743,0.004159,0,0.041724,0.209426,0.096438,0.291203,0.001273,0,0.016656,0.000728,0,0.010106,0.057125,0,0.164655,0.00263,0,0.037067,0.001125,0,0.016187,0.02581,0,0.097651,0.043742,0,0.252904,0.001478,0,0.019738,0.007907,0,0.096979,0.001684,0,0.021547,0.361806,0.201843,0.479365,0.001324,0,0.015296,0.008819,0,0.109892,0.153682,0.053856,0.231895
"PH_KC_10.sorted.bam","10","KC",0.150098,0.10479,0.186717,0.001298,0,0.008246,0.001277,0,0.009095,0.001168,0,0.008112,0.001686,0,0.010881,0.003372,0,0.018624,0.839115,0.802711,0.887378,0.001985,0,0.011547,0.000123,0,0.001276,0.000262,0,0.002731,1e-04,0,0.001256,0.000128,0,0.001359,0.000216,0,0.002711,0.000255,0,0.002563,0.000132,0,0.001271,0.000212,0,0.002961,0.000224,0,0.002441,0.000533,0,0.006421,0.000106,0,0.001025,0.000306,0,0.004094,0.000302,0,0.004239,0.000134,0,0.001577,0.00018,0,0.002214,0.000413,0,0.006007,0.00068,0,0.009995,0.000445,0,0.006052,0.000248,0,0.003039,0.000585,0,0.008403,0.001111,0,0.013889,0.298713,0.207147,0.37242,0.000418,0,0.005179,0.000444,0,0.004905,0.00016,0,0.00182,0.001038,0,0.013943,0.000876,0,0.012061,0.687933,0.616836,0.78097,0.000195,0,0.002338,0.000302,0,0.003977,0.000287,0,0.003818,0.00016,0,0.001575,0.000541,0,0.007562,0.001276,0,0.016714,0.000713,0,0.010892,0.000249,0,0.003711
"PH_KC_11.sorted.bam","11","KC",0.15004,0.105823,0.183434,0.004933,0,0.017588,0.001758,0,0.01149,0.000954,0,0.007698,0.001697,0,0.011298,0.003376,0,0.017011,0.833888,0.800805,0.881007,0.003354,0,0.015986,0.000272,0,0.003356,0.002939,0,0.025037,0.000403,0,0.005482,0.000454,0,0.006299,0.000699,0,0.00969,0.000217,0,0.002415,0.000248,0,0.002909,0.000272,0,0.003071,0.000125,0,0.000957,0.00018,0,0.002178,0.00038,0,0.003947,0.000738,0,0.011237,0.000267,0,0.003535,0.000107,0,0.001059,0.000231,0,0.002664,0.000894,0,0.012521,0.00204,0,0.022907,0.000586,0,0.007618,0.000211,0,0.001917,0.00072,0,0.010509,0.000489,0,0.007019,0.293318,0.208299,0.361958,0.000983,0,0.014092,0.000435,0,0.005218,0.000185,0,0.001828,0.000259,0,0.003113,0.000575,0,0.007157,0.685778,0.622817,0.775104,0.001304,0,0.016454,0.001389,0,0.016782,0.000517,0,0.007409,0.000401,0,0.005699,0.000461,0,0.005839,0.000746,0,0.010798,0.000466,0,0.006856,0.000712,0,0.009277
"PH_KC_1.sorted.bam","1","KC",0.200445,0.00178,0.249786,0.003986,0,0.022177,0.282369,0.230512,0.450829,0.00399,0,0.026847,0.012486,0,0.050629,0.006825,0,0.030727,0.489403,0.466426,0.499963,0.000495,0,0.004,3.5e-05,0,0.000357,0.000204,0,0.002388,7.6e-05,0,0.000812,0.000155,0,0.00157,0.001274,0,0.01624,0.000139,0,0.00125,0.00019,0,0.00194,0.000286,0,0.003974,0.000268,0,0.00294,0.000113,0,0.001266,0.000151,0,0.001737,0.001013,0,0.014676,0.002288,0,0.029277,0.001163,0,0.017717,0.000211,0,0.002385,0.000617,0,0.005288,0.001641,0,0.020083,0.000693,0,0.010244,0.004436,0,0.050696,0.005391,0,0.046264,0.000112,0,0.000966,0.399444,0,0.498264,0.003276,0,0.037845,0.559617,0.456947,0.900831,0.00128,0,0.020366,0.014401,0,0.09306,0.000487,0,0.004904,8.7e-05,0,0.000899,6e-05,0,0.000678,0.000126,0,0.001073,0.000167,0,0.001324,0.000129,0,0.001646,0.000141,0,0.001402,0.000162,0,0.002022,0.000127,0,0.001043,3.9e-05,0,0.000366
"PH_KC_2.sorted.bam","2","KC",0.185252,0.074118,0.229255,0.001389,0,0.011494,0.140918,0.092576,0.213281,0.07146,0.037367,0.110127,0.020646,0,0.061972,0.001814,0,0.014229,0.486203,0.44859,0.499982,0.092317,0.066961,0.119106,3.2e-05,0,0.000342,0.000115,0,0.001138,5.7e-05,0,0.000539,0.00024,0,0.002356,0.000501,0,0.005617,0.000145,0,0.001132,0.00015,0,0.001681,0.000128,0,0.001255,0.000544,0,0.006914,7e-05,0,0.000795,0.000483,0,0.005296,0.000799,0,0.011556,0.010773,0,0.09097,0.004039,0,0.047666,0.000222,0,0.001752,0.000103,0,0.001121,0.00036,0,0.004641,0.000539,0,0.006967,0.00046,0,0.004605,0.000997,0,0.015248,9e-05,0,0.001008,0.369137,0.143957,0.457558,0.000424,0,0.00536,0.267473,0.171452,0.422026,0.137088,0.063171,0.218354,0.020248,0,0.113321,0.000147,0,0.001424,5.9e-05,0,0.000595,0.000213,0,0.002376,0.000338,0,0.004529,0.001477,0,0.019517,0.000371,0,0.004964,0.003509,0,0.040174,0.000842,0,0.010108,0.177772,0.121656,0.231902,5.6e-05,0,0.000504
"PH_KC_3.sorted.bam","3","KC",0.124236,0.064434,0.154133,0.001457,0,0.00926,0.001792,0,0.013091,0.000832,0,0.006522,0.001515,0,0.010207,0.00161,0,0.011765,0.866902,0.835559,0.930356,0.001655,0,0.010226,0.000206,0,0.002201,0.000272,0,0.003536,0.000448,0,0.005563,0.000362,0,0.003834,0.000387,0,0.005473,0.000581,0,0.007263,0.000345,0,0.0045,0.000148,0,0.001776,0.000187,0,0.001923,0.000162,0,0.001585,0.000151,0,0.001654,0.000235,0,0.003078,0.000583,0,0.007805,0.00015,0,0.001515,0.000415,0,0.005665,0.000455,0,0.005951,0.000154,0,0.001946,0.000303,0,0.00339,0.000176,0,0.001942,0.000488,0,0.006705,0.000461,0,0.006376,0.246213,0.126794,0.307134,0.00028,0,0.00311,0.000243,0,0.002023,8.6e-05,0,0.000653,0.000299,0,0.002977,0.000401,0,0.004291,0.742816,0.684346,0.866196,0.000261,0,0.003326,0.000544,0,0.007703,0.000357,0,0.004243,0.000248,0,0.003153,0.000293,0,0.003517,0.000322,0,0.003795,0.00065,0,0.008479,0.000318,0,0.004161
"PH_KC_4.sorted.bam","4","KC",0.118243,0.046075,0.149132,0.000329,0,0.002583,0.000794,0,0.007638,0.000435,0,0.003304,0.000642,0,0.0053,0.000563,0,0.004649,0.878345,0.84775,0.951008,0.00065,0,0.005265,0.000106,0,0.000968,7.5e-05,0,0.000826,5.3e-05,0,0.00066,8.6e-05,0,0.001024,6.5e-05,0,0.000698,0.000193,0,0.001599,0.000146,0,0.001118,6.5e-05,0,0.000671,7.7e-05,0,0.000887,9e-05,0,0.001079,0.000175,0,0.002241,9.4e-05,0,0.000981,8.9e-05,0,0.000974,0.000115,0,0.001277,7.8e-05,0,0.000842,0.000166,0,0.001759,8.4e-05,0,0.000651,0.000114,0,0.001333,6.5e-05,0,0.000674,8.7e-05,0,0.001083,9.5e-05,0,0.000807,0.235501,0.090308,0.29771,8.1e-05,0,0.000821,0.000661,0,0.010364,0.000149,0,0.001654,0.000417,0,0.004627,0.00029,0,0.004134,0.759633,0.697926,0.906148,0.000125,0,0.001403,8.6e-05,0,0.000977,0.00011,0,0.001216,7.1e-05,0,0.000775,0.000153,0,0.001166,0.000131,0,0.001384,0.000325,0,0.003377,0.00015,0,0.001926
"PH_KC_5.sorted.bam","5","KC",0.118834,0.048625,0.144899,0.000363,0,0.002949,0.000363,0,0.00295,0.000297,0,0.002206,0.000523,0,0.004342,0.00055,0,0.004526,0.878522,0.85201,0.949062,0.000548,0,0.004352,8.2e-05,0,0.000622,9.4e-05,0,0.001003,7.9e-05,0,0.000819,0.000103,0,0.001151,8.5e-05,0,0.000942,8.4e-05,0,0.000703,6.4e-05,0,0.000798,6.4e-05,0,0.000632,6e-05,0,0.000672,5.8e-05,0,0.000713,0.000101,0,0.000873,6.6e-05,0,0.000603,8.2e-05,0,0.001062,7.7e-05,0,0.000825,0.000122,0,0.001239,0.000116,0,0.001227,0.000104,0,0.000956,7.5e-05,0,0.00082,5.9e-05,0,0.000581,0.000114,0,0.001361,0.000176,0,0.001844,0.236936,0.097247,0.289359,6.9e-05,0,0.000641,7.8e-05,0,0.000754,0.000105,0,0.00106,0.000247,0,0.002475,0.000156,0,0.00169,0.759577,0.707311,0.899462,9e-05,0,0.00094,8.6e-05,0,0.000877,7.4e-05,0,0.000693,5e-05,0,0.000503,0.000115,0,0.001125,0.000123,0,0.00126,0.000301,0,0.004005,0.000128,0,0.001569
"PH_KC_6.sorted.bam","6","KC",0.122412,0.043315,0.152788,0.000804,0,0.00618,0.000888,0,0.006695,0.001206,0,0.00905,0.001311,0,0.010087,0.002435,0,0.017367,0.869949,0.840193,0.952781,0.000995,0,0.007797,0.000339,0,0.004637,0.000158,0,0.001543,0.000241,0,0.003081,0.00022,0,0.002492,0.000155,0,0.001338,0.000113,0,0.001051,0.000182,0,0.002108,0.000134,0,0.001368,0.000209,0,0.002413,0.000299,0,0.004199,0.00054,0,0.006925,0.000176,0,0.002292,0.000218,0,0.00171,0.000421,0,0.005234,0.000232,0,0.00255,0.000872,0,0.01251,0.000188,0,0.002171,0.000415,0,0.006072,0.000321,0,0.00362,0.000388,0,0.00565,0.001024,0,0.014713,0.241808,0.085905,0.303574,0.000139,0,0.001064,0.000167,0,0.001673,0.000328,0,0.00339,0.000274,0,0.002626,0.000372,0,0.004307,0.748285,0.689319,0.909192,0.000364,0,0.005109,0.000177,0,0.002114,0.000165,0,0.001601,0.00022,0,0.002538,0.000142,0,0.001577,0.000265,0,0.002947,0.000241,0,0.002517,0.000208,0,0.002366
"PH_KC_7.sorted.bam","7","KC",0.10215,0.002796,0.127452,0.00061,0,0.004983,0.000706,0,0.006029,0.001082,0,0.008564,0.000712,0,0.005553,0.000603,0,0.004972,0.89338,0.867147,0.990131,0.000757,0,0.006039,0.000274,0,0.003694,0.000183,0,0.002061,0.000125,0,0.001515,0.000198,0,0.002024,0.000108,0,0.000985,0.000152,0,0.001642,0.000541,0,0.007204,0.000152,0,0.00158,0.00029,0,0.003851,0.000301,0,0.003952,0.000233,0,0.003334,0.000117,0,0.001216,0.000142,0,0.00135,0.000202,0,0.002464,0.000134,0,0.001273,0.000218,0,0.002277,8.3e-05,0,0.00072,0.000163,0,0.001429,0.00011,0,0.001091,0.00017,0,0.001693,0.000136,0,0.001307,0.202063,1e-06,0.253796,0.000165,0,0.00167,0.000124,0,0.001416,0.000161,0,0.001489,0.000182,0,0.001767,9.2e-05,0,0.000849,0.791906,0.741843,0.987293,0.000317,0,0.004132,0.000163,0,0.001675,8.2e-05,0,0.000804,0.000104,0,0.001049,0.000109,0,0.0012,9.8e-05,0,0.00116,0.000163,0,0.002146,0.000239,0,0.003232
