param,mean,median,ci_0.950_LB,ci_0.950_UB
Q_ind_126_anc_1-1,0.001121,0.000002,0.000000,0.011082
Q_ind_127_anc_1-1,0.001415,0.000003,0.000000,0.014408
Q_ind_128_anc_1-1,0.001684,0.000005,0.000000,0.016351
Q_ind_129_anc_1-1,0.000268,0.000001,0.000000,0.002786
Q_ind_130_anc_1-1,0.000842,0.000002,0.000000,0.008927
Q_ind_131_anc_1-1,0.011581,0.000621,0.000000,0.057035
Q_ind_132_anc_1-1,0.002917,0.000023,0.000000,0.023709
Q_ind_133_anc_1-1,0.000270,0.000000,0.000000,0.002736
Q_ind_134_anc_1-1,0.002351,0.000006,0.000000,0.023171
Q_ind_135_anc_1-1,0.008528,0.001818,0.000000,0.037915
Q_ind_136_anc_1-1,0.000543,0.000001,0.000000,0.005727
Q_ind_137_anc_1-1,0.012887,0.012036,0.000000,0.036180
Q_ind_138_anc_1-1,0.000604,0.000001,0.000000,0.006833
Q_ind_139_anc_1-1,0.001442,0.000012,0.000000,0.011052
Q_ind_140_anc_1-1,0.000865,0.000002,0.000000,0.008479
Q_ind_141_anc_1-1,0.000505,0.000001,0.000000,0.005475
Q_ind_142_anc_1-1,0.001530,0.000007,0.000000,0.013511
Q_ind_143_anc_1-1,0.000610,0.000001,0.000000,0.006266
Q_ind_144_anc_1-1,0.001330,0.000004,0.000000,0.012672
Q_ind_145_anc_1-1,0.001535,0.000004,0.000000,0.014705
Q_ind_146_anc_1-1,0.000764,0.000002,0.000000,0.008274
Q_ind_147_anc_1-1,0.006765,0.000799,0.000000,0.034678
Q_ind_148_anc_1-1,0.000908,0.000001,0.000000,0.009636
Q_ind_149_anc_1-1,0.000376,0.000001,0.000000,0.003896
Q_ind_150_anc_1-1,0.002769,0.000012,0.000000,0.024280
Q_ind_151_anc_1-1,0.001517,0.000004,0.000000,0.015843
Q_ind_152_anc_1-1,0.002884,0.000010,0.000000,0.022876
Q_ind_153_anc_1-1,0.001192,0.000002,0.000000,0.012561
Q_ind_154_anc_1-1,0.000706,0.000001,0.000000,0.008341
Q_ind_155_anc_1-1,0.000917,0.000002,0.000000,0.009101
Q_ind_156_anc_1-1,0.000801,0.000001,0.000000,0.009015
Q_ind_157_anc_1-1,0.002590,0.000012,0.000000,0.021766
Q_ind_158_anc_1-1,0.002980,0.000086,0.000000,0.019625
Q_ind_159_anc_1-1,0.004337,0.000285,0.000000,0.023890
Q_ind_160_anc_1-1,0.003051,0.000025,0.000000,0.023908
Q_ind_161_anc_1-1,0.001424,0.000003,0.000000,0.015116
Q_ind_162_anc_1-1,0.014597,0.013157,0.000000,0.043273
Q_ind_163_anc_1-1,0.000908,0.000002,0.000000,0.009851
Q_ind_164_anc_1-1,0.001536,0.000005,0.000000,0.014390
Q_ind_165_anc_1-1,0.007770,0.000642,0.000000,0.039231
Q_ind_166_anc_1-1,0.016677,0.012084,0.000000,0.055823
Q_ind_167_anc_1-1,0.000796,0.000001,0.000000,0.008207
Q_ind_168_anc_1-1,0.001895,0.000004,0.000000,0.019152
Q_ind_169_anc_1-1,0.000887,0.000002,0.000000,0.008060
Q_ind_170_anc_1-1,0.002177,0.000006,0.000000,0.021815
Q_ind_171_anc_1-1,0.000341,0.000001,0.000000,0.003726
Q_ind_172_anc_1-1,0.000685,0.000001,0.000000,0.006882
Q_ind_173_anc_1-1,0.000408,0.000001,0.000000,0.004188
Q_ind_174_anc_1-1,0.000408,0.000001,0.000000,0.004055
Q_ind_175_anc_1-1,0.001221,0.000003,0.000000,0.011692
Q_ind_176_anc_1-1,0.000293,0.000000,0.000000,0.003065
Q_ind_177_anc_1-1,0.000378,0.000000,0.000000,0.004002
Q_ind_178_anc_1-1,0.000174,0.000000,0.000000,0.001814
Q_ind_179_anc_1-1,0.000381,0.000001,0.000000,0.003887
Q_ind_180_anc_1-1,0.002422,0.000010,0.000000,0.022333
Q_ind_181_anc_1-1,0.005183,0.000056,0.000000,0.034333
Q_ind_182_anc_1-1,0.011538,0.001163,0.000000,0.052354
Q_ind_183_anc_1-1,0.015725,0.012461,0.000000,0.049318
Q_ind_184_anc_1-1,0.043041,0.045468,0.000000,0.083531
Q_ind_185_anc_1-1,0.000218,0.000000,0.000000,0.002337
Q_ind_186_anc_1-1,0.007784,0.000518,0.000000,0.038010
Q_ind_187_anc_1-1,0.001095,0.000002,0.000000,0.011111
Q_ind_188_anc_1-1,0.002200,0.000005,0.000000,0.021835
Q_ind_189_anc_1-1,0.000326,0.000000,0.000000,0.003526
Q_ind_190_anc_1-1,0.009186,0.000168,0.000000,0.053091
Q_ind_191_anc_1-1,0.000856,0.000001,0.000000,0.008895
Q_ind_192_anc_1-1,0.001017,0.000002,0.000000,0.010648
Q_ind_193_anc_1-1,0.001917,0.000003,0.000000,0.020687
Q_ind_194_anc_1-1,0.003324,0.000024,0.000000,0.025344
Q_ind_195_anc_1-1,0.000335,0.000001,0.000000,0.003428
Q_ind_196_anc_1-1,0.016316,0.001406,0.000000,0.073775
Q_ind_197_anc_1-1,0.000689,0.000001,0.000000,0.006936
Q_ind_198_anc_1-1,0.002550,0.000005,0.000000,0.027290
Q_ind_199_anc_1-1,0.005563,0.000027,0.000000,0.045035
Q_ind_200_anc_1-1,0.000446,0.000001,0.000000,0.004806
Q_ind_201_anc_1-1,0.000274,0.000000,0.000000,0.002690
Q_ind_202_anc_1-1,0.008583,0.000058,0.000000,0.064582
Q_ind_203_anc_1-1,0.000655,0.000001,0.000000,0.006699
Q_ind_204_anc_1-1,0.016929,0.000560,0.000000,0.084974
Q_ind_205_anc_1-1,0.018907,0.004480,0.000000,0.075200
Q_ind_206_anc_1-1,0.036964,0.039394,0.000000,0.091084
Q_ind_207_anc_1-1,0.004027,0.000041,0.000000,0.033372
Q_ind_208_anc_1-1,0.000304,0.000000,0.000000,0.003166
Q_ind_209_anc_1-1,0.001544,0.000003,0.000000,0.015989
Q_ind_210_anc_1-1,0.010889,0.001900,0.000000,0.057332
Q_ind_211_anc_1-1,0.002439,0.000004,0.000000,0.025593
Q_ind_212_anc_1-1,0.001648,0.000002,0.000000,0.016069
Q_ind_213_anc_1-1,0.006563,0.000011,0.000000,0.062835
Q_ind_214_anc_1-1,0.003301,0.000013,0.000000,0.030068
Q_ind_215_anc_1-1,0.000446,0.000001,0.000000,0.004688
Q_ind_216_anc_1-1,0.001703,0.000003,0.000000,0.016746
Q_ind_217_anc_1-1,0.000374,0.000001,0.000000,0.003858
Q_ind_218_anc_1-1,0.000419,0.000001,0.000000,0.004666
Q_ind_219_anc_1-1,0.000885,0.000001,0.000000,0.008933
