param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_103_pop_1,0.126862,0.124021,0.063807,0.198411
q_ind_104_pop_1,0.174219,0.172582,0.112697,0.243063
q_ind_105_pop_1,0.140080,0.141932,0.055496,0.215739
q_ind_106_pop_1,0.000989,0.000136,0.000000,0.006919
q_ind_107_pop_1,0.002524,0.000546,0.000000,0.015314
q_ind_108_pop_1,0.001105,0.000186,0.000000,0.007791
q_ind_109_pop_1,0.003539,0.000734,0.000000,0.022080
q_ind_110_pop_1,0.001335,0.000198,0.000000,0.009213
q_ind_111_pop_1,0.001062,0.000178,0.000000,0.007091
q_ind_112_pop_1,0.001567,0.000285,0.000000,0.010530
q_ind_113_pop_1,0.004330,0.000798,0.000000,0.023338
q_ind_114_pop_1,0.001976,0.000196,0.000000,0.015389
q_ind_115_pop_1,0.338605,0.335656,0.273367,0.428742
q_ind_116_pop_1,0.319638,0.315205,0.250207,0.419614
q_ind_117_pop_1,0.345899,0.342683,0.283360,0.425228
q_ind_118_pop_1,0.328907,0.326113,0.260018,0.420378
q_ind_119_pop_1,0.383667,0.376828,0.310202,0.491745
q_ind_120_pop_1,0.407107,0.404921,0.340605,0.484756
q_ind_121_pop_1,0.209341,0.209070,0.172813,0.248046
q_ind_122_pop_1,0.171943,0.169803,0.131721,0.220595
q_ind_123_pop_1,0.539633,0.530340,0.455645,0.671169
q_ind_124_pop_1,0.514156,0.506717,0.441986,0.638130
q_ind_125_pop_1,0.525786,0.518106,0.454850,0.650563
q_ind_126_pop_1,0.534038,0.525090,0.453389,0.663794
q_ind_127_pop_1,0.469713,0.464424,0.397221,0.570462
q_ind_128_pop_1,0.237263,0.225956,0.194480,0.342019
q_ind_129_pop_1,0.421371,0.413745,0.353043,0.537131
q_ind_130_pop_1,0.490914,0.483792,0.416398,0.607780
q_ind_131_pop_1,0.514061,0.506272,0.438488,0.637608
q_ind_132_pop_1,0.202309,0.203116,0.127847,0.287635
q_ind_133_pop_1,0.448453,0.440957,0.374872,0.555470
q_ind_134_pop_1,0.521304,0.513794,0.444820,0.637289
q_ind_135_pop_1,0.005083,0.000795,0.000000,0.033030
q_ind_136_pop_1,0.001468,0.000214,0.000000,0.010771
q_ind_137_pop_1,0.001986,0.000260,0.000000,0.015456
q_ind_138_pop_1,0.016531,0.007509,0.000000,0.068617
q_ind_139_pop_1,0.001910,0.000259,0.000000,0.014393
q_ind_140_pop_1,0.000613,0.000093,0.000000,0.004494
q_ind_141_pop_1,0.003852,0.000893,0.000000,0.026670
q_ind_142_pop_1,0.002417,0.000402,0.000000,0.017128
q_ind_143_pop_1,0.006894,0.001500,0.000000,0.039150
q_ind_144_pop_1,0.199931,0.199582,0.149618,0.255433
q_ind_145_pop_1,0.210585,0.208956,0.155076,0.275826
q_ind_146_pop_1,0.281900,0.281719,0.227058,0.337271
q_ind_147_pop_1,0.245109,0.239291,0.198985,0.337079
q_ind_148_pop_1,0.190219,0.188033,0.158533,0.237069
q_ind_149_pop_1,0.576391,0.570895,0.491557,0.694036
q_ind_150_pop_1,0.544074,0.538071,0.476338,0.650731
q_ind_151_pop_1,0.547824,0.541189,0.469955,0.663815
q_ind_152_pop_1,0.462188,0.450673,0.389916,0.602640
q_ind_153_pop_1,0.534397,0.524936,0.461461,0.663864
q_ind_154_pop_1,0.263120,0.257833,0.217449,0.340712
q_ind_155_pop_1,0.103846,0.098232,0.057877,0.180704
q_ind_156_pop_1,0.126249,0.109567,0.053232,0.266159
q_ind_157_pop_1,0.186833,0.167708,0.109377,0.334724
q_ind_158_pop_1,0.157413,0.142089,0.095926,0.280809
q_ind_159_pop_1,0.213126,0.200648,0.144501,0.330547
q_ind_160_pop_1,0.171451,0.169433,0.109376,0.242621
q_ind_161_pop_1,0.209284,0.198262,0.147323,0.318796
q_ind_162_pop_1,0.180889,0.165869,0.114791,0.306760
q_ind_163_pop_1,0.122234,0.111016,0.069457,0.222025
q_ind_164_pop_1,0.238052,0.239070,0.142371,0.343137
