"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6"
"PH_CR_5.sorted.bam","5","CR",0.310471,0.262767,0.353093,0.088113,0.047778,0.133111,0.001959,0,0.014771,0.001807,0,0.013541,0.000812,0,0.006086,0.596838,0.56105,0.635463,0.005545,0,0.052931,0.001415,0,0.019571,0.00089,0,0.012536,0.000912,0,0.012057,0.000366,0,0.004497,0.000171,0,0.00214,0.000835,0,0.010945,0.000463,0,0.006448,0.000286,0,0.003305,0.000194,0,0.001974,0.000174,0,0.002287,0.000186,0,0.002105,0.000187,0,0.002503,0.000231,0,0.003137,9.1e-05,0,0.001028,0.606515,0.490114,0.697868,0.172017,0.090545,0.264448,0.001825,0,0.024761,0.001411,0,0.018472,0.000665,0,0.008008,0.205622,0.133295,0.28323
"PH_CR_6.sorted.bam","6","CR",0.257385,0.2094,0.306557,0.130152,0.074621,0.182437,0.015406,0,0.040983,0.003338,0,0.023666,0.00156,0,0.011327,0.592159,0.550097,0.636598,0.000912,0,0.010465,0.001199,0,0.014847,0.000528,0,0.006916,0.008742,0,0.06398,0.003752,0,0.039409,0.00012,0,0.001448,0.000516,0,0.006501,0.000586,0,0.006941,0.000919,0,0.012883,0.000946,0,0.012752,0.000549,0,0.006681,0.000362,0,0.00465,0.000821,0,0.011282,0.000261,0,0.002867,0.000401,0,0.005688,0.501941,0.389149,0.604572,0.25335,0.139477,0.361658,0.016338,0,0.075228,0.0025,0,0.032723,0.000326,0,0.00366,0.204932,0.114454,0.296554
"PH_CR_7.sorted.bam","7","CR",0.30571,0.257497,0.352066,0.134508,0.087432,0.183251,0.000912,0,0.007723,0.001397,0,0.010727,0.001265,0,0.009746,0.556208,0.522489,0.59188,0.000809,0,0.010714,0.000739,0,0.007571,0.000195,0,0.002178,0.000361,0,0.00487,0.000348,0,0.004461,6.4e-05,0,0.000745,0.000504,0,0.006091,0.000276,0,0.003387,0.000293,0,0.003087,0.000136,0,0.001283,0.000469,0,0.006125,0.000308,0,0.0031,0.000119,0,0.0014,0.000212,0,0.002453,8.4e-05,0,0.000799,0.607728,0.507568,0.699814,0.266955,0.173743,0.365055,0.000576,0,0.007894,0.001236,0,0.015527,0.001256,0,0.015294,0.117333,0.049061,0.189354
"PH_CR_8.sorted.bam","8","CR",0.305067,0.248487,0.36367,0.05869,0,0.126072,0.009815,0,0.03496,0.011443,0,0.062736,0.002379,0,0.014966,0.612605,0.57152,0.653556,0.003286,0,0.042457,0.001368,0,0.016632,0.00422,0,0.05689,0.008038,0,0.060908,0.002272,0,0.032432,0.000183,0,0.001712,0.003238,0,0.041575,0.002076,0,0.029538,0.001574,0,0.018941,0.000578,0,0.007933,0.000817,0,0.010817,0.001314,0,0.016574,0.000571,0,0.008544,0.000891,0,0.012692,0.000228,0,0.002805,0.590101,0.473688,0.701704,0.101911,0,0.248179,0.006809,0,0.055014,0.01395,0,0.120378,0.000711,0,0.009601,0.255864,0.163536,0.355591
"PH_CR_9.sorted.bam","9","CR",0.275126,0.223918,0.328887,0.099076,0.04132,0.15174,0.004363,0,0.022724,0.007146,0,0.039043,0.001982,0,0.013574,0.612307,0.570097,0.657273,0.002365,0,0.030297,0.000557,0,0.005898,0.000743,0,0.010695,0.001246,0,0.017545,0.001464,0,0.019227,0.000611,0,0.008565,0.003052,0,0.041456,0.000851,0,0.011139,0.002085,0,0.023196,0.001676,0,0.021261,0.000292,0,0.003487,0.000581,0,0.006719,0.000978,0,0.014387,0.000971,0,0.012479,0.000318,0,0.003788,0.540375,0.423921,0.651649,0.193214,0.078949,0.300599,0.001729,0,0.023028,0.00398,0,0.056743,0.000506,0,0.006792,0.242405,0.155517,0.338207
"PH_DA_2.sorted.bam","2","DA",0.000374,0,0.003118,0.000769,0,0.006612,0.982479,0.957372,0.999786,0.003592,0,0.023358,0.012235,0,0.039664,0.00055,0,0.004395,8.8e-05,0,0.001022,0.000101,0,0.001071,0.000203,0,0.002716,0.000112,0,0.001172,0.00019,0,0.001642,0.98196,0.956554,0.999748,0.000125,0,0.001357,0.000423,0,0.006181,0.000306,0,0.003068,0.002365,0,0.022902,0.000153,0,0.001893,0.000296,0,0.003818,0.000323,0,0.003945,0.001363,0,0.015951,0.011042,0,0.039033,8e-05,0,0.000856,0.000123,0,0.001519,0.000108,0,0.001128,0.000239,0,0.003109,0.000251,0,0.002711,0.000149,0,0.001645
"PH_DA_5.sorted.bam","5","DA",0.000314,0,0.00237,0.000591,0,0.004773,0.993639,0.97677,0.999983,0.000677,0,0.005666,0.003975,0,0.01997,0.000804,0,0.00714,7.6e-05,0,0.000763,0.000101,0,0.001272,0.000166,0,0.002049,9.2e-05,0,0.001082,0.000199,0,0.001698,0.993148,0.97529,0.99998,9.2e-05,0,0.000929,0.000184,0,0.002131,0.000154,0,0.001595,0.000215,0,0.002736,0.000115,0,0.001485,0.000288,0,0.004004,0.000433,0,0.005391,0.000378,0,0.004876,0.003253,0,0.01966,7.6e-05,0,0.000865,8e-05,0,0.000993,0.000103,0,0.001136,0.000116,0,0.001361,0.00023,0,0.002761,0.000502,0,0.006381
"PH_DA_6.sorted.bam","6","DA",0.000541,0,0.004832,0.00051,0,0.004079,0.988222,0.967598,0.99992,0.001769,0,0.013299,0.006835,0,0.028823,0.002123,0,0.014137,0.000182,0,0.00208,0.000111,0,0.001208,8.7e-05,0,0.001098,0.000107,0,0.00119,0.000206,0,0.002073,0.987757,0.966811,0.999904,0.000194,0,0.0019,0.000167,0,0.001773,0.000266,0,0.003143,0.001091,0,0.012545,0.000154,0,0.001751,0.000181,0,0.002117,0.000186,0,0.001966,0.000505,0,0.006493,0.006126,0,0.028673,0.000151,0,0.00181,0.000182,0,0.001905,0.000164,0,0.001969,0.000223,0,0.00237,0.000394,0,0.005118,0.001567,0,0.013562
"PH_DA_7.sorted.bam","7","DA",0.000689,0,0.005741,0.000941,0,0.007305,0.995609,0.980348,0.999994,0.001308,0,0.010293,0.000826,0,0.006181,0.000627,0,0.005054,0.00024,0,0.003166,0.000268,0,0.002682,0.000348,0,0.004597,0.000149,0,0.001458,0.000197,0,0.002349,0.995151,0.979728,0.999992,0.000164,0,0.002102,0.00038,0,0.004805,0.000272,0,0.003643,0.000619,0,0.007738,0.000186,0,0.002111,0.000116,0,0.0014,0.000161,0,0.001695,0.000394,0,0.005163,0.000312,0,0.003882,0.000131,0,0.001527,0.000227,0,0.002589,0.000135,0,0.001511,0.000168,0,0.00197,0.000171,0,0.001752,0.000211,0,0.002752
"PH_DA_8.sorted.bam","8","DA",0.00056,0,0.004736,0.001073,0,0.009343,0.845913,0.814404,0.875992,0.021431,0,0.060546,0.13057,0.097737,0.167755,0.000453,0,0.003417,0.000152,0,0.001736,0.000121,0,0.001399,0.000133,0,0.001436,0.000164,0,0.001734,0.000296,0,0.003186,0.745011,0.688963,0.795908,0.000252,0,0.002826,0.000678,0,0.00863,0.003179,0,0.038396,0.010309,0,0.057676,0.000167,0,0.001855,0.000671,0,0.008372,0.198014,0.119618,0.277618,0.017936,0,0.091857,0.022087,0,0.081494,0.000112,0,0.001274,0.000115,0,0.001339,0.000151,0,0.001731,0.000198,0,0.002417,0.000178,0,0.001931,7.6e-05,0,0.000938
"PH_FC_10.sorted.bam","10","FC",0.782932,0.735871,0.827461,0.2053,0.157528,0.253315,0.002972,0,0.016674,0.001677,0,0.012903,0.0011,0,0.008499,0.006018,0,0.035905,0.576275,0.484861,0.662189,0.404624,0.299791,0.50319,0.00027,0,0.003277,0.002761,0,0.031222,0.001145,0,0.015387,0.000131,0,0.001596,0.000973,0,0.012614,0.000321,0,0.002749,0.000872,0,0.012986,0.000281,0,0.003414,0.000408,0,0.003671,0.00049,0,0.005105,0.000461,0,0.007081,0.000317,0,0.004237,0.000109,0,0.001279,0.004547,0,0.059822,0.003481,0,0.044786,0.000443,0,0.005414,0.00031,0,0.003686,0.000307,0,0.003781,0.001474,0,0.017848
"PH_FC_11.sorted.bam","11","FC",0.608146,0.556982,0.658259,0.261641,0.190357,0.326715,0.063457,0.035765,0.092814,0.025882,0,0.106613,0.028721,0,0.071162,0.012152,0,0.046107,0.23393,0.130364,0.330334,0.517995,0.370646,0.649246,0.000436,0,0.005034,0.12429,0.067962,0.1839,0.000261,0,0.002694,0.000127,0,0.001346,0.04867,0,0.209751,0.000443,0,0.005648,0.000129,0,0.001605,0.000241,0,0.002033,0.046418,0,0.139886,0.001682,0,0.025737,0.000443,0,0.005331,0.000556,0,0.007153,0.000254,0,0.00305,0.011057,0,0.082622,0.002029,0,0.028867,0.001537,0,0.022877,0.001484,0,0.018444,0.007834,0,0.063297,0.000181,0,0.002165
"PH_FC_12.sorted.bam","12","FC",0.600324,0.554334,0.648317,0.238066,0.175097,0.302712,0.001574,0,0.012795,0.073437,1e-05,0.132276,0.023686,0,0.061718,0.062913,0.025938,0.100027,0.204057,0.110341,0.298917,0.474576,0.349608,0.604654,0.000195,0,0.002301,0.001825,0,0.02462,0.000399,0,0.004874,5.9e-05,0,0.000664,0.145658,0,0.264095,0.000266,0,0.003246,0.000271,0,0.003296,0.000124,0,0.001429,0.046211,0,0.12274,0.000268,0,0.003279,0.000143,0,0.001577,0.000184,0,0.00204,8.1e-05,0,0.000868,0.124265,0.051144,0.198509,0.000232,0,0.002527,0.000392,0,0.005339,0.000245,0,0.002921,0.000404,0,0.005464,0.000144,0,0.001497
"PH_FC_1.sorted.bam","1","FC",0.760383,0.712977,0.809907,0.173298,0.124022,0.222223,0.001136,0,0.008418,0.0016,0,0.012275,0.001282,0,0.010597,0.062301,0.028474,0.097296,0.596825,0.453162,0.739989,0.203693,0,0.422349,0.069836,0,0.199041,0.001006,0,0.012347,0.000188,0,0.002322,0.000125,0,0.001346,0.000811,0,0.010994,0.00075,0,0.00927,0.000252,0,0.003209,0.000362,0,0.003845,0.000847,0,0.012232,0.000512,0,0.006172,0.000234,0,0.002986,0.000256,0,0.003324,0.000198,0,0.002356,0.120759,0.052789,0.192008,0.001781,0,0.015893,0.000343,0,0.00444,0.000405,0,0.004573,0.00032,0,0.003283,0.000498,0,0.006428
"PH_FC_2.sorted.bam","2","FC",0.724355,0.674107,0.775783,0.196201,0.145725,0.249487,0.003131,0,0.018174,0.010413,0,0.046089,0.002589,0,0.017048,0.06331,0.032719,0.094444,0.57986,0.477812,0.680643,0.279731,0.147524,0.420354,0.001236,0,0.015363,0.000685,0,0.008254,0.001565,0,0.020651,0.00075,0,0.010189,0.005234,0,0.058706,0.003082,0,0.041864,0.000763,0,0.010333,0.000793,0,0.01192,0.000463,0,0.005623,0.00032,0,0.004034,0.000847,0,0.010988,0.000964,0,0.012765,0.000988,0,0.013687,0.002877,0,0.053794,0.105231,0,0.181487,0.000901,0,0.013083,0.009197,0,0.080701,0.000607,0,0.008482,0.003903,0,0.056025
"PH_FC_4.sorted.bam","4","FC",0.78398,0.730667,0.839154,0.171692,0.113192,0.227481,0.001874,0,0.01505,0.005503,0,0.034051,0.006217,0,0.03197,0.030734,8e-06,0.072782,0.600436,0.490898,0.710512,0.335089,0.210351,0.448979,0.001169,0,0.017336,0.001221,0,0.017881,0.000202,0,0.002227,0.000283,0,0.003635,0.00128,0,0.014541,0.000742,0,0.007877,0.000276,0,0.002965,0.001762,0,0.021768,0.006643,0,0.060388,0.000501,0,0.006192,0.000798,0,0.010791,0.001129,0,0.015129,0.000867,0,0.011671,0.022855,0,0.131057,0.004511,0,0.049355,0.000685,0,0.008598,0.004055,0,0.051942,0.00163,0,0.01923,0.013866,0,0.052141
"PH_FC_6.sorted.bam","6","FC",0.59511,0.543526,0.648627,0.241712,0.175646,0.313968,0.054347,0.025401,0.086209,0.056984,0.002749,0.110285,0.005902,0,0.035556,0.045945,7.8e-05,0.090832,0.231478,0.118611,0.351775,0.478543,0.344862,0.622432,0.000496,0,0.005999,0.105108,0.043509,0.170869,0.000583,0,0.006705,0.000155,0,0.001651,0.086406,0,0.216281,0.001112,0,0.013212,0.000577,0,0.005343,0.000268,0,0.002879,0.001601,0,0.021972,0.000299,0,0.003713,0.001017,0,0.013648,0.000607,0,0.007778,0.000152,0,0.001874,0.055606,0,0.177995,0.001896,0,0.025197,0.001099,0,0.013528,0.024731,0,0.126849,0.007975,0,0.065735,0.000291,0,0.003194
"PH_FC_8.sorted.bam","8","FC",0.496509,0.480113,0.502107,0.245107,0.191769,0.30417,0.060805,0.030823,0.092173,0.090603,0.034219,0.144748,0.008011,0,0.042028,0.098964,0.063972,0.135907,0.000883,0,0.011872,0.487571,0.380728,0.607038,0.000309,0,0.004019,0.120197,0.058747,0.183146,0.000321,0,0.003706,7.4e-05,0,0.000862,0.17861,0.062854,0.288223,0.000572,0,0.007587,0.000207,0,0.00218,0.000411,0,0.00368,0.011202,0,0.082957,0.000663,0,0.009123,0.000265,0,0.003229,0.000675,0,0.007251,0.000259,0,0.003516,0.193671,0.123085,0.26882,0.000469,0,0.005067,0.000471,0,0.005624,0.00032,0,0.003198,0.002699,0,0.033582,0.000149,0,0.001607
"PH_FC_9.sorted.bam","9","FC",0.815049,0.761192,0.865317,0.163536,0.114947,0.21357,0.002684,0,0.015329,0.00256,0,0.021875,0.001518,0,0.011595,0.014653,0,0.056358,0.713579,0.566366,0.853748,0.191841,0,0.409904,0.062199,0,0.194655,0.000919,0,0.011861,0.001484,0,0.020003,0.000201,0,0.002603,0.001545,0,0.018661,0.000342,0,0.003867,0.000412,0,0.004993,0.000767,0,0.010711,0.000549,0,0.005219,0.000551,0,0.007236,0.000553,0,0.006633,0.000234,0,0.002665,0.000254,0,0.003392,0.008087,0,0.093892,0.008457,0,0.080254,0.001598,0,0.020029,0.001051,0,0.015114,0.00064,0,0.008343,0.004737,0,0.040724
"PH_FV_10.sorted.bam","10","FV",0.00161,0,0.012584,0.818427,0.757784,0.872701,0.109309,0.077212,0.143383,0.059899,0.012728,0.122191,0.009945,0,0.04252,0.000809,0,0.006465,0.000352,0,0.003998,0.000689,0,0.00928,0.701168,0.576495,0.785121,0.000581,0,0.006949,0.214622,0.148933,0.283575,0.000451,0,0.006363,0.000519,0,0.007164,0.0178,0,0.190468,0.000826,0,0.010155,0.042282,0,0.115625,0.000527,0,0.007258,0.001123,0,0.015436,0.001402,0,0.021275,0.015749,0,0.082213,0.000363,0,0.004247,0.000199,0,0.00214,0.000284,0,0.003423,0.000286,0,0.00301,0.000341,0,0.003489,0.000362,0,0.004002,7.2e-05,0,0.000799
"PH_FV_11.sorted.bam","11","FV",0.001091,0,0.008756,0.831881,0.778744,0.874744,0.144443,0.112327,0.180129,0.016562,0,0.069582,0.00515,0,0.028169,0.000872,0,0.006762,0.000232,0,0.003252,0.000188,0,0.002451,0.688916,0.603647,0.763455,0.000618,0,0.006964,0.278589,0.193277,0.356779,0.001256,0,0.016233,0.000351,0,0.004559,0.006029,0,0.076657,0.006371,0,0.075352,0.008308,0,0.061931,0.000414,0,0.00472,0.000877,0,0.010901,0.000508,0,0.006989,0.003253,0,0.036783,0.002545,0,0.024408,0.000149,0,0.001622,0.000247,0,0.002504,0.00029,0,0.003333,0.000504,0,0.006705,0.000159,0,0.001964,0.000198,0,0.002605
"PH_FV_12.sorted.bam","12","FV",0.001644,0,0.013839,0.82374,0.757801,0.891866,0.104236,0.069777,0.139062,0.060613,1.4e-05,0.130173,0.007406,0,0.037685,0.002361,0,0.016904,0.000237,0,0.00285,0.000536,0,0.006624,0.66798,0.526136,0.794716,0.000466,0,0.004343,0.205276,0.135045,0.276115,0.000152,0,0.001708,0.000578,0,0.006188,0.094761,0,0.259,0.001,0,0.010933,0.011187,0,0.076169,0.000923,0,0.012214,0.009671,0,0.073685,0.000764,0,0.00868,0.001615,0,0.022635,0.000329,0,0.003434,0.00031,0,0.003183,0.001274,0,0.016145,0.000662,0,0.007489,0.000898,0,0.012419,0.001182,0,0.015483,0.000198,0,0.002242
"PH_FV_1.sorted.bam","1","FV",0.001145,0,0.010009,0.798436,0.742527,0.856167,0.087471,0.056084,0.122534,0.078826,0.014572,0.143911,0.033118,0,0.072559,0.001003,0,0.007879,0.000215,0,0.002405,0.000242,0,0.002629,0.639645,0.494132,0.81173,0.000175,0,0.00179,0.141769,0,0.239429,0.000527,0,0.006376,0.000629,0,0.008002,0.114712,0,0.285377,0.028609,0,0.166833,0.005967,0,0.06953,0.000511,0,0.005931,0.060618,0,0.144092,0.003005,0,0.044563,0.001581,0,0.019599,8.8e-05,0,0.001069,0.000303,0,0.003212,0.00024,0,0.002638,0.00033,0,0.003648,0.000185,0,0.002459,0.000343,0,0.004638,0.000303,0,0.0038
"PH_FV_2.sorted.bam","2","FV",0.003995,0,0.027697,0.785707,0.71848,0.853714,0.134516,0.0924,0.176982,0.068676,1.8e-05,0.135535,0.001927,0,0.014779,0.005178,0,0.031035,0.000354,0,0.005184,0.000774,0,0.00972,0.677262,0.49718,0.802956,0.001885,0,0.024924,0.192229,0,0.348871,0.000273,0,0.002588,0.003304,0,0.045889,0.021616,0,0.215685,0.070905,0,0.24844,0.017934,0,0.105044,0.000517,0,0.005862,0.001006,0,0.013205,0.000354,0,0.003687,0.001169,0,0.014386,0.000169,0,0.001748,0.000803,0,0.011709,0.001264,0,0.017827,0.003115,0,0.035812,0.004489,0,0.051173,0.000471,0,0.005499,0.000108,0,0.001368
"PH_FV_4.sorted.bam","4","FV",0.001171,0,0.009507,0.802615,0.729042,0.871037,0.132835,0.097329,0.169167,0.054199,1e-06,0.132903,0.006981,0,0.036318,0.002199,0,0.014892,0.000208,0,0.002471,0.00027,0,0.003003,0.650781,0.484572,0.775625,0.000499,0,0.006417,0.235354,0.049341,0.33114,0.002482,0,0.033992,0.000521,0,0.006794,0.066545,0,0.244019,0.023374,0,0.187391,0.00645,0,0.089892,0.000457,0,0.006036,0.000683,0,0.008832,0.000687,0,0.010231,0.00384,0,0.04821,0.003885,0,0.032988,0.00018,0,0.001891,0.000814,0,0.010301,0.000791,0,0.011037,0.001218,0,0.016026,0.000526,0,0.00754,0.000434,0,0.00569
"PH_FV_5.sorted.bam","5","FV",0.00302,0,0.019581,0.838287,0.76735,0.88984,0.124796,0.089208,0.159907,0.030256,0,0.103745,0.002418,0,0.018952,0.001222,0,0.008575,0.001058,0,0.012744,0.000517,0,0.007064,0.700808,0.54973,0.794298,0.001184,0,0.015118,0.236128,0.138702,0.316822,0.000719,0,0.009898,0.001517,0,0.021841,0.037453,0,0.200662,0.009306,0,0.091003,0.004946,0,0.066703,0.000417,0,0.005548,0.000612,0,0.008518,0.001212,0,0.013675,0.001752,0,0.022421,0.00017,0,0.001577,0.000289,0,0.003919,0.000248,0,0.00238,0.000323,0,0.004317,0.000592,0,0.007312,0.000503,0,0.006972,0.000244,0,0.002835
"PH_FV_6.sorted.bam","6","FV",0.000981,0,0.007785,0.773929,0.705438,0.837446,0.126066,0.091776,0.163542,0.096297,0.020262,0.164005,0.001802,0,0.01367,0.000924,0,0.007212,0.000232,0,0.002603,0.000446,0,0.006206,0.637807,0.443886,0.803337,0.00019,0,0.001546,0.188019,0,0.322251,0.000601,0,0.0079,0.000504,0,0.005819,0.082423,0,0.300617,0.061549,0,0.239052,0.023559,0,0.140628,0.000208,0,0.00246,0.000893,0,0.011889,0.000813,0,0.008317,0.000793,0,0.010049,0.000258,0,0.00343,0.000152,0,0.001659,0.000462,0,0.005461,0.000361,0,0.004362,0.000207,0,0.002456,0.000382,0,0.005127,0.000142,0,0.00183
"PH_FV_7.sorted.bam","7","FV",0.001225,0,0.009392,0.808026,0.760657,0.856624,0.101358,0.074185,0.135073,0.084445,0.030031,0.117779,0.003815,0,0.024813,0.001132,0,0.009445,0.000143,0,0.001399,0.000666,0,0.008484,0.790193,0.7114,0.847966,0.000342,0,0.004227,0.032018,0,0.18421,0.000256,0,0.002951,0.000496,0,0.004902,0.000461,0,0.006357,0.165787,0.055833,0.232541,0.000648,0,0.00799,0.000482,0,0.006206,0.002042,0,0.02963,0.003466,0,0.036803,0.000529,0,0.006412,0.000311,0,0.003182,0.000178,0,0.002168,0.000479,0,0.005837,0.000589,0,0.007234,0.000321,0,0.004004,0.000489,0,0.006748,0.000104,0,0.001305
"PH_FV_8.sorted.bam","8","FV",0.003919,0,0.02441,0.817644,0.746567,0.885813,0.122416,0.089702,0.156869,0.04764,0,0.116752,0.007173,0,0.035358,0.001208,0,0.009427,0.00045,0,0.006544,0.00156,0,0.021243,0.671747,0.523973,0.787756,0.001655,0,0.020751,0.230829,0.14066,0.30812,0.001371,0,0.019928,0.001041,0,0.013643,0.055105,0,0.214605,0.004883,0,0.065383,0.016435,0,0.093233,0.002429,0,0.032018,0.003583,0,0.040394,0.004365,0,0.052924,0.001137,0,0.015146,0.001144,0,0.015187,0.000253,0,0.003124,0.000717,0,0.009333,0.000359,0,0.004406,0.000244,0,0.002369,0.000544,0,0.006964,0.00015,0,0.00144
"PH_FV_9.sorted.bam","9","FV",0.001357,0,0.010977,0.828157,0.765226,0.886438,0.088309,0.058131,0.123333,0.047042,0,0.104402,0.030118,0,0.072933,0.005017,0,0.024642,0.000252,0,0.002527,0.000398,0,0.005219,0.747813,0.625324,0.852736,0.000292,0,0.003041,0.117931,0,0.239833,0.000636,0,0.006069,0.000388,0,0.005192,0.004424,0,0.068163,0.054225,0,0.196508,0.006934,0,0.078134,0.000882,0,0.011108,0.036936,0,0.142144,0.001034,0,0.010368,0.019478,0,0.102027,0.000437,0,0.005573,0.000249,0,0.003178,0.001001,0,0.014319,0.001863,0,0.025449,0.001703,0,0.020438,0.001032,0,0.014691,0.002093,0,0.018156
"PH_GB_10.sorted.bam","10","GB",0.015314,0,0.066506,0.177935,0.111235,0.23519,0.356026,0.311788,0.400114,0.257591,0.188281,0.329105,0.002544,0,0.018511,0.19059,0.144391,0.235583,0.001868,0,0.02601,0.004053,0,0.054751,0.005633,0,0.078975,0.019326,0,0.125587,0.338663,0.20285,0.442704,0.17221,0.10519,0.239162,0.001551,0,0.022376,0.00042,0,0.003681,0.00663,0,0.111799,0.252444,0.178107,0.324721,0.001356,0,0.018914,0.000957,0,0.013958,0.000667,0,0.00851,0.000614,0,0.007508,0.000442,0,0.004926,0.000606,0,0.007943,0.000511,0,0.006428,0.002346,0,0.032167,0.001079,0,0.008291,0.000612,0,0.00547,0.188013,0.139967,0.233385
"PH_GB_11.sorted.bam","11","GB",0.005821,0,0.033491,0.169746,0.10517,0.24124,0.356405,0.316789,0.39639,0.265274,0.198411,0.330981,0.002095,0,0.015486,0.20066,0.156963,0.243448,0.000873,0,0.01128,0.001291,0,0.017985,0.133586,0,0.238565,0.002795,0,0.038508,0.016436,0,0.147742,0.164335,0.088273,0.237179,0.003274,0,0.041211,0.05338,0,0.377326,0.125337,0,0.331878,0.172085,0.010783,0.296529,0.001287,0,0.016253,0.000438,0,0.005855,0.000243,0,0.002699,0.000475,0,0.005275,0.000413,0,0.004375,0.001247,0,0.017522,0.000775,0,0.010827,0.239328,0.093317,0.371178,0.003911,0,0.052419,0.000919,0,0.009551,0.077569,0,0.159064
"PH_GB_12.sorted.bam","12","GB",0.021866,0,0.098519,0.193521,0.137823,0.242087,0.323899,0.280477,0.367975,0.202277,0.148,0.262711,0.001959,0,0.016043,0.256479,0.198913,0.307986,0.001778,0,0.023972,0.004807,0,0.056583,0.042224,0,0.22269,0.024992,0,0.189549,0.004014,0,0.053933,0.187884,0.123267,0.252715,0.007653,0,0.085482,0.285045,0,0.452185,0.003007,0,0.036067,0.052788,0,0.253641,0.000588,0,0.00716,0.000315,0,0.002927,0.000918,0,0.010919,0.000964,0,0.011909,0.000253,0,0.003331,0.002136,0,0.031444,0.008412,0,0.11918,0.239099,0,0.35891,0.002307,0,0.032581,0.000625,0,0.007823,0.130189,0.054397,0.24034
"PH_GB_1.sorted.bam","1","GB",0.044933,0.000158,0.093887,0.184184,0.119583,0.24575,0.353091,0.313738,0.392061,0.213921,0.15081,0.277955,0.002264,0,0.017559,0.201607,0.157852,0.245685,0.005462,0,0.057293,0.019851,0,0.10972,0.000488,0,0.005521,0.042433,0,0.178331,0.342387,0.197674,0.460747,0.12188,0.064076,0.180622,0.009467,0,0.110435,0.001554,0,0.023667,0.019827,0,0.210289,0.195175,0.099959,0.269741,0.001175,0,0.01634,0.00028,0,0.003224,0.000345,0,0.003473,0.000437,0,0.005636,0.000315,0,0.004193,0.006015,0,0.081175,0.003321,0,0.043809,0.057433,0,0.20426,0.006207,0,0.080526,0.001661,0,0.025237,0.164289,0.088084,0.228659
"PH_GB_5.sorted.bam","5","GB",0.037346,0,0.084618,0.178964,0.103656,0.239069,0.362084,0.318491,0.404858,0.207303,0.15416,0.278007,0.002318,0,0.016823,0.211985,0.16834,0.262513,0.005603,0,0.060039,0.006449,0,0.080927,0.063365,0,0.221111,0.001785,0,0.024546,0.005387,0,0.083095,0.197581,0.131697,0.265233,0.019916,0,0.137348,0.202713,0,0.428944,0.00477,0,0.059649,0.092132,0,0.270505,0.000875,0,0.012302,0.000521,0,0.005653,0.000273,0,0.003337,0.000719,0,0.008253,0.000534,0,0.006938,0.034461,0,0.146723,0.016127,0,0.18501,0.316792,0.20371,0.419012,0.002224,0,0.032115,0.001182,0,0.018566,0.026592,0,0.111739
"PH_GB_6.sorted.bam","6","GB",0.035781,0,0.086739,0.176816,0.116793,0.254648,0.31257,0.271832,0.351896,0.257986,0.186292,0.322393,0.006465,0,0.036914,0.210383,0.165688,0.2572,0.005281,0,0.048751,0.00709,0,0.068405,0.001181,0,0.013581,0.011014,0,0.0998,0.311481,0.154077,0.421538,0.133355,0.069074,0.198394,0.003592,0,0.047172,0.001261,0,0.015626,0.014382,0,0.199719,0.201203,0.088664,0.305064,0.000989,0,0.010047,0.00146,0,0.019473,0.000479,0,0.005929,0.005462,0,0.063669,0.001674,0,0.020087,0.038317,0,0.167241,0.029979,0,0.215362,0.021072,0,0.154419,0.088869,0,0.302236,0.001192,0,0.015082,0.120668,0.000128,0.217961
