"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","q_7","lb_q_7","ub_q_7","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6","Q_7_1","lb_Q_7_1","ub_Q_7_1","Q_7_2","lb_Q_7_2","ub_Q_7_2","Q_7_3","lb_Q_7_3","ub_Q_7_3","Q_7_4","lb_Q_7_4","ub_Q_7_4","Q_7_5","lb_Q_7_5","ub_Q_7_5","Q_7_6","lb_Q_7_6","ub_Q_7_6","Q_7_7","lb_Q_7_7","ub_Q_7_7"
"PH_CA_3.sorted.bam","3","CA",0.002131,0,0.016476,0.677021,0.628283,0.726555,0.000636,0,0.005241,0.000569,0,0.005013,0.000465,0,0.003959,0.001082,0,0.008398,0.318096,0.267967,0.367201,0.000398,0,0.005985,0.000821,0,0.009614,0.512551,0.413824,0.604837,0.000184,0,0.001988,0.000176,0,0.002094,0.000115,0,0.001318,0.000232,0,0.002094,0.000182,0,0.002188,0.000114,0,0.000866,0.000116,0,0.001307,0.000125,0,0.001299,0.000211,0,0.00251,8.6e-05,0,0.000942,0.000101,0,0.001137,8.5e-05,0,0.000876,0.000782,0,0.011059,0.000296,0,0.002582,0.000313,0,0.003903,0.000163,0,0.001856,8.6e-05,0,0.000753,0.000113,0,0.001325,0.001322,0,0.014538,0.327253,0.167755,0.52431,0.000169,0,0.002064,0.000114,0,0.001279,0.000151,0,0.001252,0.000299,0,0.00417,0.153442,0.01802,0.248707
"PH_CA_4.sorted.bam","4","CA",0.014288,0,0.049486,0.636592,0.581393,0.691309,0.003428,0,0.019193,0.000984,0,0.007393,0.002212,0,0.015023,0.001194,0,0.008894,0.341303,0.289379,0.391987,0.001649,0,0.021984,0.007519,0,0.066431,0.533296,0.426426,0.654803,0.002252,0,0.026824,0.001339,0,0.020168,0.000216,0,0.002682,0.000262,0,0.00301,0.00017,0,0.001549,0.000399,0,0.005399,0.000246,0,0.003507,0.000465,0,0.007157,0.000511,0,0.006573,0.001086,0,0.014694,0.00012,0,0.0015,0.000286,0,0.00322,0.000543,0,0.006706,0.000345,0,0.004369,0.000335,0,0.004634,0.000196,0,0.001907,0.000265,0,0.002661,0.000193,0,0.002214,0.014237,0,0.092413,0.196707,0,0.362399,0.001012,0,0.012691,0.000329,0,0.004365,0.001406,0,0.02037,0.000318,0,0.003118,0.234298,0.140369,0.338592
"PH_CA_6.sorted.bam","6","CA",0.001981,0,0.016644,0.666052,0.611171,0.717901,0.004928,0,0.027459,0.001501,0,0.011794,0.000877,0,0.006832,0.001194,0,0.009649,0.323468,0.272435,0.377573,0.000207,0,0.002211,0.000475,0,0.005827,0.441988,0.317391,0.563757,0.000941,0,0.012615,0.001618,0,0.023084,0.001444,0,0.018961,0.000256,0,0.003174,0.000264,0,0.002898,0.001134,0,0.015927,0.000358,0,0.005003,0.000236,0,0.002958,0.000365,0,0.003606,0.000269,0,0.003204,0.000175,0,0.002069,0.000115,0,0.001359,0.000553,0,0.005689,0.000305,0,0.002108,0.000456,0,0.006365,0.000212,0,0.002196,0.000232,0,0.00259,0.000171,0,0.001654,0.001086,0,0.01407,0.445101,0.212388,0.660569,0.002548,0,0.034673,0.000246,0,0.002744,0.000247,0,0.003385,0.000288,0,0.003825,0.09871,0,0.234455
"PH_CA_7.sorted.bam","7","CA",0.001721,0,0.014043,0.628597,0.577459,0.679488,0.000864,0,0.007252,0.000973,0,0.007692,0.000526,0,0.004218,0.001106,0,0.009941,0.366213,0.316933,0.416044,0.000615,0,0.008246,0.000747,0,0.007282,0.616682,0.530756,0.675426,0.000192,0,0.001964,0.000149,0,0.001332,0.000276,0,0.00337,0.00036,0,0.004492,0.000287,0,0.003478,0.000197,0,0.00233,0.000162,0,0.001872,0.000148,0,0.001541,0.000105,0,0.001211,0.000152,0,0.001794,0.000125,0,0.001406,0.000128,0,0.001529,0.000184,0,0.002086,0.000436,0,0.005618,0.000189,0,0.001803,0.000167,0,0.001615,0.000114,0,0.001066,0.00023,0,0.002172,0.000578,0,0.006678,0.022105,0,0.175702,0.000297,0,0.003479,0.000486,0,0.006415,0.000151,0,0.001639,0.000661,0,0.00832,0.354075,0.26742,0.414124
"PH_CA_8.sorted.bam","8","CA",0.001982,0,0.016248,0.651663,0.602313,0.699976,0.000807,0,0.00624,0.001161,0,0.010716,0.00089,0,0.007355,0.000759,0,0.006151,0.342738,0.294788,0.391731,0.000267,0,0.003307,0.000669,0,0.008139,0.481027,0.37145,0.583271,0.000175,0,0.001949,0.000223,0,0.00266,0.000266,0,0.003752,0.000408,0,0.003001,0.000425,0,0.004882,0.000135,0,0.001461,0.000131,0,0.001254,3e-04,0,0.003207,0.00022,0,0.002723,0.000179,0,0.002,0.000131,0,0.001345,0.000144,0,0.001525,0.000228,0,0.00288,0.000205,0,0.002312,0.000109,0,0.001222,0.00018,0,0.002065,0.000219,0,0.002544,0.00021,0,0.002716,0.00165,0,0.021385,0.339529,0.179766,0.518575,0.000259,0,0.002755,0.000781,0,0.009456,0.000444,0,0.006252,0.000158,0,0.001415,0.171328,0.076314,0.26409
"PH_CR_10.sorted.bam","10","CR",0.167925,0.119277,0.21605,0.311786,0.262947,0.358847,0.001707,0,0.010281,0.012054,0,0.065221,0.000553,0,0.004426,0.001073,0,0.008634,0.504903,0.485876,0.54648,0.00014,0,0.001675,0.000562,0,0.004962,0.001323,0,0.016351,0.000431,0,0.005959,0.000483,0,0.006712,0.000371,0,0.004322,0.000396,0,0.005366,0.001594,0,0.023863,0.000604,0,0.008028,0.000708,0,0.009283,0.000172,0,0.002099,0.000158,0,0.001544,7e-05,0,0.000829,0.000226,0,0.002606,0.000125,0,0.001497,0.00022,0,0.002293,0.000565,0,0.006494,0.000211,0,0.002563,0.000323,0,0.004196,0.000124,0,0.001569,0.000156,0,0.001787,0.333788,0.236578,0.43072,0.617563,0.51204,0.712472,0.000872,0,0.011738,0.019549,0,0.129939,0.000105,0,0.001086,0.000391,0,0.004855,0.018769,0,0.107562
"PH_CR_11.sorted.bam","11","CR",0.187885,0.134681,0.24298,0.271887,0.22452,0.316222,0.001507,0,0.011004,0.00449,0,0.035208,0.000449,0,0.003477,0.000662,0,0.005507,0.53312,0.494355,0.578601,0.000217,0,0.0024,0.000336,0,0.002992,0.000676,0,0.009455,0.000446,0,0.005884,0.000468,0,0.006003,9.7e-05,0,0.001108,0.000405,0,0.004133,0.001657,0,0.022562,0.000549,0,0.008365,0.000284,0,0.003328,0.00013,0,0.001747,0.000184,0,0.001813,0.00013,0,0.001567,0.00013,0,0.001468,6.5e-05,0,0.000669,0.00018,0,0.00198,0.000129,0,0.001294,0.000155,0,0.001812,0.000188,0,0.002257,8.9e-05,0,0.000923,1e-04,0,0.001143,0.373839,0.265411,0.485098,0.539648,0.444309,0.628717,0.001071,0,0.013914,0.005482,0,0.067626,0.000106,0,0.001211,0.000382,0,0.004799,0.072856,0,0.163868
"PH_CR_12.sorted.bam","12","CR",0.188685,0.13857,0.240851,0.236704,0.195083,0.281617,0.001093,0,0.008417,0.001163,0,0.009105,0.000432,0,0.003513,0.000704,0,0.00557,0.571218,0.535987,0.608715,0.000359,0,0.004173,0.001132,0,0.007925,0.000479,0,0.00508,0.000242,0,0.002859,0.000509,0,0.007019,0.000145,0,0.001908,0.000332,0,0.004184,0.000539,0,0.006844,0.000269,0,0.00319,0.000255,0,0.003234,9.8e-05,0,0.00104,0.000149,0,0.001729,0.000145,0,0.001655,0.000125,0,0.001258,4.9e-05,0,0.000414,0.000207,0,0.002591,0.000201,0,0.001857,0.000108,0,0.001243,0.000221,0,0.002618,9e-05,0,0.000961,8.8e-05,0,0.000623,0.374642,0.275062,0.478998,0.469921,0.383465,0.561342,0.000622,0,0.008293,0.00033,0,0.002587,0.000159,0,0.001406,0.000404,0,0.004892,0.148179,0.079059,0.222142
"PH_CR_1.sorted.bam","1","CR",0.168087,0.123073,0.219004,0.265865,0.217492,0.311871,0.000528,0,0.004341,0.004534,0,0.03193,0.001125,0,0.009026,0.001045,0,0.008043,0.558816,0.5206,0.599293,0.000137,0,0.001282,0.000696,0,0.009669,0.000522,0,0.007031,0.000151,0,0.001815,0.000105,0,0.001253,7.2e-05,0,0.000781,0.000215,0,0.00177,0.000787,0,0.010247,0.000213,0,0.00242,0.000687,0,0.010866,0.000287,0,0.003663,0.000256,0,0.002989,0.000144,0,0.00147,0.000448,0,0.006244,0.000151,0,0.001707,0.000295,0,0.003965,0.000357,0,0.004283,0.000156,0,0.001788,0.000315,0,0.003477,0.00017,0,0.001928,0.000134,0,0.001447,0.334257,0.243816,0.434147,0.528485,0.432594,0.621149,0.000144,0,0.001231,0.005717,0,0.060334,0.000644,0,0.007535,0.000529,0,0.006786,0.123928,0.05211,0.202481
"PH_CR_2.sorted.bam","2","CR",0.149898,0.10141,0.204209,0.289926,0.246238,0.335524,0.000757,0,0.005698,0.001482,0,0.012152,0.000528,0,0.004031,0.000839,0,0.006518,0.55657,0.498878,0.595576,9.7e-05,0,0.001066,0.000214,0,0.002688,0.000467,0,0.005234,0.000144,0,0.001508,0.000236,0,0.002514,9.5e-05,0,0.00107,0.000741,0,0.009203,0.000482,0,0.005933,0.000154,0,0.00182,0.000295,0,0.00257,0.000164,0,0.001731,0.000193,0,0.002249,0.000111,0,0.001455,0.000147,0,0.001674,7.6e-05,0,0.000743,0.000247,0,0.002866,0.000244,0,0.002223,0.000162,0,0.002071,0.000164,0,0.001983,0.000121,0,0.001344,0.000143,0,0.001688,0.298091,0.200565,0.406781,0.577549,0.487402,0.668641,0.000516,0,0.0055,0.000686,0,0.00818,0.000167,0,0.001917,0.000455,0,0.007136,0.117838,0,0.196007
"PH_CR_3.sorted.bam","3","CR",0.155963,0.110955,0.206753,0.289944,0.242226,0.335954,0.001617,0,0.010404,0.002562,0,0.019914,0.000737,0,0.005698,0.000966,0,0.007601,0.548211,0.495774,0.592396,0.000281,0,0.003034,0.000467,0,0.006346,0.001353,0,0.019562,0.000449,0,0.006025,0.000532,0,0.006282,0.000434,0,0.005267,0.000834,0,0.010583,0.001777,0,0.028572,0.000441,0,0.005661,0.000416,0,0.005893,0.000144,0,0.001408,0.000172,0,0.001935,7.8e-05,0,0.000835,0.00041,0,0.005143,0.000158,0,0.002007,0.000296,0,0.003356,0.000236,0,0.002982,0.000334,0,0.004847,0.000234,0,0.002322,0.000111,0,0.001219,0.000128,0,0.001428,0.309173,0.218889,0.411884,0.573998,0.476317,0.669815,0.000534,0,0.005797,0.000595,0,0.004984,0.000242,0,0.002671,0.000464,0,0.005357,0.105707,0,0.194868
"PH_CR_4.sorted.bam","4","CR",0.179689,0.13127,0.233512,0.173338,0.122613,0.239536,0.122784,0.091588,0.154674,0.153823,0.094433,0.210103,0.000867,0,0.007299,0.011181,0,0.053059,0.358317,0.314985,0.395773,9.5e-05,0,0.000972,0.00149,0,0.022518,0.001271,0,0.016755,0.001368,0,0.015421,0.241896,0.176357,0.307977,7.6e-05,0,0.000703,0.000401,0,0.003751,0.017798,0,0.11676,0.000419,0,0.003478,0.000151,0,0.001796,0.000267,0,0.002977,0.000322,0,0.002852,0.000161,0,0.001803,0.000245,0,0.002192,5.6e-05,0,0.000642,0.00096,0,0.014642,0.015152,0,0.104136,0.000338,0,0.003536,0.000744,0,0.009165,0.000119,0,0.001207,2e-04,0,0.002285,0.354703,0.25756,0.463565,0.067476,0,0.220421,0.001234,0,0.016562,0.287737,0.166295,0.403819,0.000508,0,0.006362,0.004648,0,0.053028,0.000164,0,0.002005
"PH_CR_5.sorted.bam","5","CR",0.145464,0.101999,0.190595,0.284168,0.239376,0.328149,0.000854,0,0.006787,0.002385,0,0.017128,0.000529,0,0.004557,0.000772,0,0.006173,0.565827,0.531307,0.603476,0.000209,0,0.002156,0.000796,0,0.00903,0.010502,0,0.068934,0.000437,0,0.005509,0.000246,0,0.002429,8.4e-05,0,0.000968,0.000643,0,0.009878,0.001456,0,0.020977,0.000301,0,0.003859,0.000171,0,0.001991,0.000144,0,0.001607,0.000123,0,0.001426,7.7e-05,0,0.000848,0.000204,0,0.001983,6.6e-05,0,0.00074,0.00027,0,0.003064,0.000318,0,0.004148,0.00012,0,0.001293,0.000211,0,0.00255,0.000147,0,0.001457,9.4e-05,0,0.00093,0.288219,0.202257,0.378606,0.544392,0.430629,0.64452,0.000359,0,0.004381,0.001615,0,0.018061,0.000232,0,0.002803,0.000289,0,0.002402,0.148274,0.078299,0.224588
"PH_CR_6.sorted.bam","6","CR",0.151887,0.104956,0.203471,0.245981,0.196844,0.29351,0.016136,0,0.040416,0.011407,0,0.053386,0.001376,0,0.010107,0.001927,0,0.01651,0.571284,0.526855,0.616758,0.00022,0,0.002307,0.001101,0,0.013983,0.001127,0,0.016075,0.00115,0,0.019064,0.014665,0,0.072858,0.00037,0,0.004593,0.000139,0,0.001649,0.003087,0,0.039951,0.005403,0,0.049254,0.00305,0,0.035957,0.000153,0,0.00173,0.000401,0,0.004902,0.000564,0,0.008531,0.000302,0,0.003088,0.000221,0,0.002622,0.00018,0,0.001561,0.000241,0,0.002699,0.000851,0,0.011295,0.000663,0,0.009705,0.000194,0,0.002104,0.000271,0,0.00303,0.300611,0.208376,0.404545,0.470215,0.348874,0.578947,0.008899,0,0.068872,0.007122,0,0.087799,0.000695,0,0.009858,0.001184,0,0.011708,0.176921,0.071843,0.271548
