"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5"
"PH_PR_11.sorted.bam","11","PR",0.200712,0.165091,0.237229,0.001344,0,0.0091,0.113389,0.059914,0.165366,0.001886,0,0.012194,0.68267,0.624792,0.743417,0.003068,0,0.033886,0.000494,0,0.005585,0.000345,0,0.003735,0.004503,0,0.067888,0.00049,0,0.005242,0.087409,0,0.16121,0.000704,0,0.009226,0.000414,0,0.005095,0.000561,0,0.005454,0.000569,0,0.006914,0.389587,0.295551,0.468513,6e-04,0,0.0073,0.046406,0,0.27375,0.000957,0,0.011525,0.463895,0.319815,0.569373
"PH_PR_12.sorted.bam","12","PR",0.16087,0.126312,0.197359,0.002082,0,0.015437,0.065961,0.011477,0.116865,0.014745,0,0.043161,0.756342,0.697445,0.815767,0.015406,0,0.081598,0.000653,0,0.006563,0.000388,0,0.003933,0.018416,0,0.136674,0.001398,0,0.017233,0.019218,0,0.095818,0.002546,0,0.029059,0.000831,0,0.010332,0.013723,0,0.072048,0.004734,0,0.031219,0.269315,0.086033,0.36897,0.000506,0,0.006655,0.059948,0,0.216688,0.002921,0,0.030951,0.589996,0.456195,0.722016
"PH_PR_1.sorted.bam","1","PR",0.14261,0.103413,0.186242,0.001136,0,0.007674,0.115086,0.065376,0.164902,0.001541,0,0.010903,0.739626,0.676793,0.797049,0.002026,0,0.022894,0.000377,0,0.004215,0.000271,0,0.003067,0.104322,0,0.284423,0.000539,0,0.005719,0.021292,0,0.131997,0.000635,0,0.00736,0.000429,0,0.005619,0.00093,0,0.011295,0.000373,0,0.004168,0.175836,0,0.358759,0.000387,0,0.004665,0.081798,0,0.312054,0.000342,0,0.003964,0.610445,0.383254,0.78106
"PH_PR_2.sorted.bam","2","PR",0.154865,0.121507,0.191216,0.001071,0,0.007923,0.151152,0.105891,0.198652,0.001696,0,0.012381,0.691215,0.630029,0.749551,0.001004,0,0.011113,0.000415,0,0.004985,0.000176,0,0.002079,0.288037,0.202008,0.357051,0.000739,0,0.008993,0.001161,0,0.013792,0.000549,0,0.006099,0.000187,0,0.00233,0.000466,0,0.005069,0.000346,0,0.004027,0.018721,0,0.144851,0.00045,0,0.004811,0.010739,0,0.116173,0.001499,0,0.019698,0.675511,0.58747,0.741371
"PH_PR_3.sorted.bam","3","PR",0.227067,0.189438,0.265036,0.001285,0,0.008981,0.091004,0.041544,0.140578,0.001012,0,0.006902,0.679633,0.619216,0.742767,0.005807,0,0.053703,0.000863,0,0.010274,0.000273,0,0.00314,0.020771,0,0.172197,0.000438,0,0.005363,0.00953,0,0.084934,0.000586,0,0.006745,0.000175,0,0.00199,0.000387,0,0.005092,0.000171,0,0.002214,0.4203,0.28001,0.510503,0.000549,0,0.007332,0.141352,0,0.273707,0.000533,0,0.006413,0.398265,0.260825,0.541743
"PH_PR_4.sorted.bam","4","PR",0.195419,0.159074,0.23271,0.004056,0,0.021883,0.017526,0,0.07552,0.00174,0,0.011305,0.781259,0.719782,0.828442,0.000667,0,0.007477,0.002418,0,0.029129,0.000425,0,0.005566,0.004634,0,0.04905,0.001019,0,0.011654,0.002308,0,0.024706,0.000595,0,0.008067,0.000453,0,0.005767,0.001063,0,0.011849,0.000186,0,0.002182,0.381858,0.297342,0.456987,0.003374,0,0.035304,0.023721,0,0.147325,0.000996,0,0.011061,0.576285,0.450332,0.665205
"PH_PR_5.sorted.bam","5","PR",0.186862,0.150341,0.221784,0.001464,0,0.010949,0.099279,0.052493,0.153321,0.001591,0,0.009816,0.710804,0.653138,0.76668,0.001527,0,0.017368,0.000391,0,0.00475,0.00044,0,0.005738,0.174715,0.030456,0.29285,0.000878,0,0.009956,0.007591,0,0.090383,0.000445,0,0.005193,0.000353,0,0.004241,0.00095,0,0.011568,0.000294,0,0.003768,0.195118,0.039721,0.344243,0.000428,0,0.005422,0.006833,0,0.072673,0.000846,0,0.009882,0.609192,0.503894,0.692277
"PH_PR_6.sorted.bam","6","PR",0.189535,0.152667,0.224373,0.00083,0,0.006032,0.068076,0.014463,0.115853,0.000962,0,0.006567,0.740598,0.684518,0.798271,0.001278,0,0.015051,0.000383,0,0.004164,0.000174,0,0.002153,0.010231,0,0.119115,0.000295,0,0.003331,0.015265,0,0.075478,0.000388,0,0.004213,0.000157,0,0.001799,0.000371,0,0.004553,0.000227,0,0.002803,0.36551,0.239318,0.445348,0.000476,0,0.00635,0.094724,0,0.225062,0.000553,0,0.007555,0.509967,0.378834,0.647276
"PH_PR_8.sorted.bam","8","PR",0.159242,0.123555,0.194592,0.001239,0,0.009305,0.097298,0.047054,0.148251,0.002092,0,0.013136,0.740128,0.683369,0.797265,0.007097,0,0.051621,0.000281,0,0.003278,0.000466,0,0.006247,0.008455,0,0.089031,0.000673,0,0.007732,0.056517,0,0.142712,0.0012,0,0.015672,0.000309,0,0.003679,0.000984,0,0.010532,0.000437,0,0.00518,0.294356,0.182323,0.378312,0.000284,0,0.003362,0.071452,0,0.258232,0.000816,0,0.010141,0.556674,0.419034,0.662463
"PH_PT_12.sorted.bam","12","PT",0.01891,6e-06,0.046437,0.097693,0.052341,0.144284,0.489345,0.419978,0.558417,0.004174,0,0.022569,0.389878,0.335588,0.445633,0.004244,0,0.030166,0.008854,0,0.064969,0.001016,0,0.012371,0.010527,0,0.072665,0.027929,0,0.194449,0.432159,0.208156,0.53918,0.002063,0,0.023878,0.000842,0,0.010975,0.001036,0,0.01164,0.000409,0,0.004687,0.007887,0,0.066673,0.15573,0,0.281014,0.07488,0,0.427341,0.003589,0,0.037413,0.268835,0.108838,0.381643
"PH_PT_2.sorted.bam","2","PT",0.007567,0,0.034119,0.058798,0.002778,0.111906,0.519728,0.447098,0.599124,0.003324,0,0.02051,0.410582,0.355536,0.466716,0.001136,0,0.012071,0.004616,0,0.053771,0.027874,0,0.097704,0.004399,0,0.042689,0.021851,0,0.161944,0.356427,0.191007,0.514942,0.001424,0,0.017266,0.001816,0,0.023061,0.000731,0,0.008177,0.000461,0,0.005825,0.002423,0,0.028168,0.033565,0,0.194819,0.299621,0,0.642101,0.001757,0,0.021059,0.241899,0.059768,0.42506
"PH_PT_9.sorted.bam","9","PT",0.004145,0,0.02402,0.074904,0.028534,0.122619,0.502537,0.43535,0.567997,0.004249,0,0.024427,0.414165,0.354581,0.473542,0.001067,0,0.013303,0.001618,0,0.019372,0.005958,0,0.059507,0.001138,0,0.013002,0.036161,0,0.18874,0.480376,0.363492,0.561878,0.000713,0,0.00845,0.001119,0,0.015043,0.002123,0,0.025058,0.001265,0,0.015523,0.002687,0,0.029886,0.098996,0,0.2274,0.004898,0,0.055349,0.002013,0,0.02432,0.359868,0.257136,0.463022
"PH_SB_10.sorted.bam","10","SB",0.02493,2e-06,0.058272,0.239357,0.195508,0.291679,0.620123,0.557775,0.682122,0.073759,0.034836,0.12149,0.041832,0.000214,0.088195,0.000117,0,0.001264,0.014967,0,0.092128,0.000258,0,0.003044,0.026521,0,0.110066,0.458469,0.354035,0.566643,0.302861,0.153914,0.451506,0.006696,0,0.057371,0.000581,0,0.00724,0.10675,0,0.234598,0.000265,0,0.002996,0.001441,0,0.018701,0.00418,0,0.062623,0.042784,0,0.162544,0.03296,0,0.139613,0.00115,0,0.012529
"PH_SB_1.sorted.bam","1","SB",0.188606,0.155322,0.220814,0.080722,0.043537,0.118275,0.499427,0.481966,0.529629,0.008405,0,0.039199,0.22284,0.182221,0.265826,7.6e-05,0,0.000882,0.000635,0,0.00786,0.000172,0,0.001629,0.375573,0.309423,0.440256,0.158483,0.083136,0.235698,0.005146,0,0.064457,0.000593,0,0.006932,0.000569,0,0.006594,0.013143,0,0.075228,0.000114,0,0.001408,0.000259,0,0.002855,0.001411,0,0.019657,0.441362,0.359354,0.524609,0.002277,0,0.027143,0.000185,0,0.002173
"PH_SB_2.sorted.bam","2","SB",0.001592,0,0.010531,0.004853,0,0.031252,0.986379,0.954403,0.999913,0.002621,0,0.018838,0.004555,0,0.025439,0.000412,0,0.005082,0.000926,0,0.010899,0.001988,0,0.023167,0.000576,0,0.006735,0.002527,0,0.031366,0.982538,0.937496,0.999893,0.00043,0,0.005429,0.001245,0,0.015445,0.002005,0,0.027102,0.000441,0,0.004994,0.000429,0,0.005384,0.001033,0,0.013409,0.002574,0,0.027105,0.00068,0,0.008336,0.002197,0,0.021205
"PH_SB_3.sorted.bam","3","SB",0.021309,1e-05,0.057001,0.004404,0,0.026333,0.968457,0.930145,0.998541,0.002529,0,0.014828,0.003302,0,0.02005,0.005418,0,0.033988,0.003869,0,0.040677,0.000685,0,0.008481,0.023787,0,0.10792,0.002044,0,0.025064,0.954106,0.878934,0.998196,0.001956,0,0.020711,0.000748,0,0.008989,0.000981,0,0.011123,0.000351,0,0.004471,0.002171,0,0.02581,0.000777,0,0.010174,0.00189,0,0.022142,0.00067,0,0.007997,0.000547,0,0.0071
"PH_SB_4.sorted.bam","4","SB",0.000918,0,0.006112,0.008716,0,0.036047,0.981822,0.946068,0.999876,0.007154,0,0.029359,0.001389,0,0.00999,0.000212,0,0.002517,0.000509,0,0.005816,0.002442,0,0.025434,0.000318,0,0.003821,0.003463,0,0.045349,0.977157,0.923493,0.999842,0.000387,0,0.00419,0.007408,0,0.045137,0.005134,0,0.045649,0.00049,0,0.006032,0.000199,0,0.002322,0.001168,0,0.014191,0.000415,0,0.004654,0.000399,0,0.004423,0.000299,0,0.003465
"PH_SB_6.sorted.bam","6","SB",0.001067,0,0.00755,0.013482,0,0.06043,0.890928,0.844265,0.93092,0.091621,0.05492,0.130955,0.002901,0,0.019096,0.000112,0,0.001286,0.000545,0,0.006628,0.001513,0,0.017617,0.000502,0,0.005672,0.016503,0,0.113592,0.793524,0.700225,0.872275,0.000601,0,0.007074,0.004548,0,0.060939,0.176299,0.084494,0.259591,0.000317,0,0.003663,0.000262,0,0.003041,0.002342,0,0.030272,0.001504,0,0.017981,0.001161,0,0.014457,0.000267,0,0.003133
"PH_SB_7.sorted.bam","7","SB",0.001793,0,0.011186,0.001864,0,0.011981,0.992359,0.970011,0.99997,0.003036,0,0.0205,0.000948,0,0.006956,0.000233,0,0.002583,0.000791,0,0.01078,0.000403,0,0.004928,0.000966,0,0.012592,0.001005,0,0.011391,0.989516,0.952378,0.999964,0.000947,0,0.011996,0.000795,0,0.009659,0.003439,0,0.03755,0.000295,0,0.003499,0.000416,0,0.004951,0.00033,0,0.004339,0.000277,0,0.003135,3e-04,0,0.003444,0.000286,0,0.003312
"PH_SB_9.sorted.bam","9","SB",0.017908,0,0.047373,0.089065,0.0321,0.136597,0.717337,0.644573,0.788569,0.041706,0.003041,0.080743,0.133984,0.078989,0.182729,9.1e-05,0,0.000988,0.005905,0,0.057913,0.000447,0,0.005043,0.026773,0,0.092507,0.146743,0,0.26813,0.47166,0.29655,0.717067,0.002085,0,0.025002,0.000618,0,0.00739,0.077803,0,0.158992,0.000192,0,0.002118,0.000872,0,0.011477,0.023971,0,0.201394,0.240036,0,0.359542,0.002522,0,0.028136,0.000284,0,0.003447
"PH_SC_10.sorted.bam","10","SC",0.221973,0.186552,0.257122,0.048176,0.017585,0.08299,0.452148,0.396255,0.498386,0.031982,0.006642,0.061407,0.245721,0.193575,0.29518,0.000229,0,0.002674,0.021037,0,0.119333,0.000491,0,0.006257,0.402158,0.286661,0.496191,0.048852,0,0.139202,0.00322,0,0.039029,0.019204,0,0.094384,0.005585,0,0.059702,0.008368,0,0.079024,0.000347,0,0.004573,0.001087,0,0.012809,0.019896,0,0.120059,0.438478,0.30883,0.553167,0.030114,0,0.112706,0.000933,0,0.008095
"PH_SC_11.sorted.bam","11","SC",0.245763,0.206461,0.284196,0.001098,0,0.008,0.523314,0.458818,0.58385,0.00128,0,0.008868,0.228545,0.167719,0.289393,0.001165,0,0.012824,0.000379,0,0.003869,0.000335,0,0.003948,0.466399,0.290011,0.559461,0.000456,0,0.005413,0.126467,0,0.323714,0.000439,0,0.005054,0.000262,0,0.002969,0.000674,0,0.008413,0.000277,0,0.003307,0.021978,0,0.189046,0.000428,0,0.004833,0.326164,0,0.5436,0.000632,0,0.007815,0.053945,0,0.247572
"PH_SC_12.sorted.bam","12","SC",0.259743,0.222144,0.297079,0.000966,0,0.006684,0.615813,0.56368,0.668403,0.00136,0,0.009621,0.122119,0.070798,0.171736,0.054916,0,0.124386,0.000268,0,0.002853,0.000264,0,0.003107,0.329324,0.132636,0.471064,0.000434,0,0.004918,0.398234,0.236006,0.549248,0.000601,0,0.00758,0.000247,0,0.002827,0.000754,0,0.009637,0.000291,0,0.003786,0.079462,0,0.289308,0.000454,0,0.005051,0.104647,0,0.315738,0.000535,0,0.006599,0.02957,0,0.152784
"PH_SC_1.sorted.bam","1","SC",0.228159,0.189798,0.264748,0.000774,0,0.005869,0.541763,0.488809,0.593749,0.001081,0,0.007567,0.228223,0.176285,0.287466,0.00238,0,0.029093,0.000386,0,0.004657,0.000132,0,0.001417,0.151943,0,0.354152,0.000316,0,0.003554,0.391417,0.184152,0.577255,0.000605,0,0.007253,0.000227,0,0.002599,0.000526,0,0.006042,0.000245,0,0.002762,0.298623,0.106613,0.47085,0.000354,0,0.004108,0.147909,0,0.36444,0.000314,0,0.003921,0.004623,0,0.060409
"PH_SC_2.sorted.bam","2","SC",0.242168,0.202132,0.282736,0.00098,0,0.007183,0.551062,0.493983,0.608665,0.000924,0,0.006656,0.204865,0.149719,0.259646,0.203155,0.135409,0.266465,0.000341,0,0.003699,0.000322,0,0.004001,0.064614,0,0.190797,0.000374,0,0.004062,0.51742,0.430895,0.595123,0.000622,0,0.00627,0.000149,0,0.001661,0.000309,0,0.003241,0.000261,0,0.003012,0.012449,0,0.11983,0.000452,0,0.004574,0.001987,0,0.026118,0.000248,0,0.003033,0.197297,0.129634,0.256295
"PH_SC_3.sorted.bam","3","SC",0.207127,0.170101,0.244334,0.018391,0,0.068553,0.512874,0.450602,0.584999,0.041696,0.009206,0.074804,0.219913,0.155579,0.280048,0.000796,0,0.01003,0.010738,0,0.082068,0.000823,0,0.010967,0.361754,0.217834,0.475192,0.012486,0,0.099776,0.108043,0,0.380112,0.027281,0,0.121357,0.003186,0,0.042116,0.037205,0,0.136805,0.000384,0,0.004516,0.01289,0,0.166305,0.008726,0,0.116837,0.398216,0.004391,0.54932,0.014952,0,0.106723,0.002521,0,0.036794
"PH_SC_7.sorted.bam","7","SC",0.236821,0.200902,0.273436,0.001096,0,0.007309,0.612581,0.565065,0.659915,0.00146,0,0.010411,0.148042,0.098308,0.197326,0.002913,0,0.034376,0.000503,0,0.00547,0.000225,0,0.002458,0.45983,0.361487,0.539956,0.000463,0,0.006091,0.242789,0.140524,0.353296,0.000589,0,0.007466,0.000317,0,0.003688,0.000439,0,0.004744,0.000424,0,0.005551,0.006894,0,0.074379,0.000458,0,0.00573,0.278854,0.141488,0.388396,0.000727,0,0.008518,0.004575,0,0.05945
"PH_SC_8.sorted.bam","8","SC",0.24701,0.208165,0.285019,0.001192,0,0.008452,0.587011,0.530297,0.639254,0.001224,0,0.008649,0.163563,0.115316,0.214746,0.084874,0.005609,0.146114,0.000371,0,0.004658,0.000349,0,0.004344,0.274326,0.133516,0.394733,0.000599,0,0.007046,0.312474,0.185118,0.472029,0.000541,0,0.006635,0.000228,0,0.002525,0.000611,0,0.00686,0.000235,0,0.00294,0.049034,0,0.211644,0.00049,0,0.005615,0.273538,0.093146,0.411595,0.000598,0,0.00706,0.001733,0,0.024085
"PH_SC_9.sorted.bam","9","SC",0.253245,0.218793,0.286024,0.02391,1e-05,0.058642,0.53022,0.475661,0.601311,0.004045,0,0.022577,0.18858,0.133483,0.244878,0.001188,0,0.013281,0.009862,0,0.06688,0.000657,0,0.00811,0.489022,0.404558,0.562008,0.029517,0,0.111787,0.087335,0,0.233182,0.002672,0,0.030167,0.000908,0,0.012017,0.001785,0,0.024183,0.000399,0,0.004449,0.002559,0,0.026362,0.006219,0,0.05406,0.365446,0.242658,0.470509,0.001926,0,0.027071,0.000504,0,0.005898
"PH_SH_10.sorted.bam","10","SH",0.001424,0,0.009618,0.470041,0.398349,0.538514,0.515316,0.442857,0.593727,0.002595,0,0.021766,0.010624,0,0.054801,0.000338,0,0.004031,0.000555,0,0.006293,0.225475,0,0.49228,0.000498,0,0.005958,0.484147,0.002941,0.960428,0.270383,0,0.50563,0.000425,0,0.005372,0.001386,0,0.015398,0.000643,0,0.007873,0.00056,0,0.006426,0.000694,0,0.007648,0.003045,0,0.036785,0.004579,0,0.050581,0.001617,0,0.017003,0.005656,0,0.049658
"PH_SH_1.sorted.bam","1","SH",0.001407,0,0.00949,0.497249,0.445859,0.549005,0.481029,0.425825,0.534644,0.016721,0,0.054403,0.003594,0,0.021102,0.000401,0,0.005246,0.000441,0,0.004867,0.319442,0.215012,0.429117,0.000601,0,0.007601,0.338666,0.150628,0.519769,0.304509,0.195164,0.415306,0.000513,0,0.006429,0.014799,0,0.093104,0.01261,0,0.080896,0.001364,0,0.019014,0.000458,0,0.005392,0.001707,0,0.020891,0.001163,0,0.014036,0.002791,0,0.029969,0.000534,0,0.006406
"PH_SH_2.sorted.bam","2","SH",0.000691,0,0.004757,0.509025,0.456992,0.557638,0.472895,0.417745,0.527423,0.010383,0,0.04573,0.007005,0,0.040024,0.000141,0,0.001672,0.000236,0,0.002698,0.304955,0.188555,0.43015,0.000243,0,0.00309,0.398569,0.146833,0.597663,0.266589,0.1347,0.400504,0.00036,0,0.004469,0.007398,0,0.066071,0.007238,0,0.070992,0.002209,0,0.02559,0.000263,0,0.003148,0.001937,0,0.025864,0.006561,0,0.071642,0.001351,0,0.018845,0.00195,0,0.02229
"PH_SH_3.sorted.bam","3","SH",0.000861,0,0.006139,0.553977,0.502007,0.600987,0.417879,0.366552,0.470768,0.015056,0,0.052501,0.012227,0,0.04645,0.000175,0,0.002038,0.00034,0,0.00374,0.148672,0.058661,0.247563,0.000412,0,0.004785,0.801035,0.639334,0.912921,0.007314,0,0.099351,0.000321,0,0.003345,0.005987,0,0.060756,0.01258,0,0.099403,0.000551,0,0.006659,0.000299,0,0.003375,0.003247,0,0.037444,0.007103,0,0.062308,0.01012,0,0.06877,0.001843,0,0.023209
"PH_SH_5.sorted.bam","5","SH",0.00105,0,0.007453,0.525104,0.465099,0.586308,0.461827,0.394886,0.524095,0.002681,0,0.018902,0.009338,0,0.043963,0.000336,0,0.00398,0.000329,0,0.003882,0.51211,0.410486,0.581167,0.000525,0,0.006122,0.017977,0,0.204004,0.449854,0.338037,0.521609,0.00022,0,0.002736,0.001611,0,0.019576,0.001452,0,0.020599,0.000514,0,0.006258,0.000355,0,0.004674,0.006072,0,0.05882,0.003993,0,0.044776,0.001052,0,0.013313,0.003602,0,0.037302
"PH_SH_6.sorted.bam","6","SH",0.004081,0,0.021266,0.485745,0.444552,0.50211,0.422337,0.371648,0.473665,0.011996,0,0.050475,0.075841,0.029452,0.124654,0.000809,0,0.009261,0.001865,0,0.021133,0.00154,0,0.017322,0.001628,0,0.018721,0.825866,0.715269,0.931678,0.003492,0,0.035262,0.00186,0,0.023538,0.002932,0,0.035971,0.008379,0,0.065725,0.000949,0,0.0117,0.001189,0,0.014644,0.137746,0,0.243414,0.001816,0,0.023993,0.008924,0,0.087581,0.001003,0,0.012418
"PH_SH_7.sorted.bam","7","SH",0.000955,0,0.006883,0.52907,0.471702,0.58713,0.46209,0.402365,0.521372,0.003386,0,0.023893,0.0045,0,0.026554,0.000187,0,0.002101,0.000425,0,0.005499,0.477829,0.299829,0.578158,0.000365,0,0.004245,0.099216,0,0.443996,0.409795,0.225607,0.513098,0.000457,0,0.005232,0.001437,0,0.017143,0.00193,0,0.022177,0.00083,0,0.010766,0.000288,0,0.003407,0.001404,0,0.019416,0.003079,0,0.036101,0.001288,0,0.015676,0.00147,0,0.017592
"PH_SL_10.sorted.bam","10","SL",0.002136,0,0.013917,0.010563,0,0.048708,0.006616,0,0.047543,0.010642,0,0.042225,0.970042,0.933126,0.999104,0.000159,0,0.001858,0.001212,0,0.014606,0.000293,0,0.00332,0.000616,0,0.007678,0.000717,0,0.008683,0.000311,0,0.003451,0.001094,0,0.014503,0.000637,0,0.0069,0.001099,0,0.013045,0.000307,0,0.00352,0.001034,0,0.012776,0.017974,0,0.096779,0.010179,0,0.092925,0.017841,0,0.083128,0.946529,0.871549,0.998999
"PH_SL_11.sorted.bam","11","SL",0.003072,0,0.018076,0.003577,0,0.020649,0.033047,1e-06,0.085542,0.003097,0,0.01966,0.957207,0.907834,0.99863,0.000351,0,0.004327,0.00091,0,0.01248,0.000822,0,0.010262,0.002351,0,0.028269,0.001707,0,0.020688,0.009043,0,0.061565,0.001086,0,0.012755,0.000602,0,0.007658,0.002108,0,0.024252,0.000364,0,0.004859,0.001095,0,0.013848,0.002291,0,0.030551,0.041842,0,0.166321,0.001669,0,0.019353,0.933759,0.825974,0.998441
"PH_SL_12.sorted.bam","12","SL",0.000381,0,0.002709,0.000371,0,0.002656,0.000474,0,0.003588,0.000343,0,0.002513,0.998431,0.992663,0.999993,0.000113,0,0.001272,0.000129,0,0.001673,9.4e-05,0,0.001071,0.000128,0,0.001512,0.000126,0,0.001385,0.000131,0,0.001348,8.5e-05,0,0.000954,0.000106,0,0.00122,0.000131,0,0.0014,9.3e-05,0,0.001125,0.000193,0,0.002136,0.000193,0,0.002056,0.000301,0,0.003548,0.000179,0,0.0019,0.997998,0.990061,0.999992
"PH_SL_1.sorted.bam","1","SL",0.003854,0,0.019659,0.002405,0,0.016201,0.002585,0,0.016495,0.001014,0,0.007055,0.990141,0.96381,0.999929,0.000382,0,0.004391,0.001445,0,0.017445,0.00048,0,0.005907,0.001909,0,0.022381,0.000661,0,0.007677,0.000649,0,0.007716,0.000538,0,0.006207,0.000225,0,0.002517,0.00026,0,0.002815,0.000257,0,0.002839,0.003053,0,0.031663,0.001519,0,0.01982,0.001042,0,0.012037,0.000491,0,0.005223,0.987088,0.951371,0.999911
"PH_SL_2.sorted.bam","2","SL",0.000514,0,0.003676,0.000436,0,0.003051,0.000482,0,0.003648,0.000429,0,0.003331,0.998138,0.991415,0.999995,0.000183,0,0.002109,0.000125,0,0.00141,0.000168,0,0.001886,0.000125,0,0.001432,0.000113,0,0.001376,0.000163,0,0.001789,0.000143,0,0.001543,0.000138,0,0.001588,0.000132,0,0.001593,0.000108,0,0.001168,0.000269,0,0.002799,0.000161,0,0.001997,0.000268,0,0.002806,0.00023,0,0.002699,0.997673,0.989148,0.999994
"PH_SL_3.sorted.bam","3","SL",0.000452,0,0.003393,0.000468,0,0.003481,0.000505,0,0.003644,0.000639,0,0.004682,0.997935,0.990695,0.999993,0.000159,0,0.00196,0.00011,0,0.001264,0.000124,0,0.001473,0.000134,0,0.001647,0.000142,0,0.001607,0.000142,0,0.001682,0.000132,0,0.001417,0.000168,0,0.001877,0.000225,0,0.002706,0.00021,0,0.00227,0.00021,0,0.002263,0.00027,0,0.003232,0.000225,0,0.002596,0.000332,0,0.003857,0.997417,0.988323,0.999992
"PH_SL_4.sorted.bam","4","SL",0.00042,0,0.003075,0.000346,0,0.002465,0.000396,0,0.00298,0.000318,0,0.002377,0.99852,0.993082,0.999996,0.000113,0,0.001365,0.000119,0,0.001338,8.8e-05,0,0.000986,0.000115,0,0.001396,9.7e-05,0,0.001151,0.000137,0,0.001645,8.1e-05,0,0.000965,0.000116,0,0.001182,9e-05,0,0.001068,9.1e-05,0,0.00107,0.000298,0,0.003504,0.000184,0,0.002197,0.000215,0,0.002265,0.000167,0,0.001868,0.998088,0.990575,0.999995
"PH_SL_6.sorted.bam","6","SL",0.001754,0,0.01206,0.001401,0,0.009852,0.006146,0,0.03951,0.001026,0,0.007024,0.989673,0.95451,0.999958,0.000206,0,0.002384,0.000368,0,0.004455,0.000287,0,0.003608,0.00071,0,0.008949,0.000782,0,0.009361,0.001129,0,0.013552,0.000396,0,0.004962,0.000198,0,0.002334,0.000398,0,0.00491,0.000198,0,0.002394,0.001622,0,0.019197,0.00088,0,0.010132,0.008144,0,0.073959,0.000664,0,0.006841,0.984019,0.917628,0.999954
"PH_SL_7.sorted.bam","7","SL",0.000571,0,0.004488,0.000487,0,0.00357,0.000642,0,0.005179,0.000417,0,0.002877,0.997883,0.990303,0.999991,0.000174,0,0.001929,0.000146,0,0.001603,0.000152,0,0.001882,0.000203,0,0.002058,0.000197,0,0.002237,0.000179,0,0.001997,0.000124,0,0.001496,0.000137,0,0.001515,0.00013,0,0.001408,0.000115,0,0.001261,0.000321,0,0.003612,0.00019,0,0.002271,0.000395,0,0.004259,0.000214,0,0.002602,0.997323,0.98742,0.99999
"PH_SL_8.sorted.bam","8","SL",0.005465,0,0.028023,0.430724,0.401874,0.457612,0.064473,0.022277,0.098149,0.066772,0.040942,0.092768,0.432566,0.396714,0.47416,8.9e-05,0,0.00105,0.005553,0,0.048014,0.000234,0,0.002785,0.003326,0,0.03482,0.036479,0,0.172775,0.000664,0,0.006757,0.001146,0,0.013754,0.001211,0,0.013848,0.086167,0,0.169114,0.00011,0,0.001202,0.000727,0,0.009434,0.817735,0.673446,0.898711,0.001645,0,0.020971,0.044801,0,0.170699,0.000112,0,0.001264
"PH_SL_9.sorted.bam","9","SL",0.001694,0,0.012136,0.000953,0,0.006781,0.001606,0,0.011833,0.000886,0,0.006284,0.99486,0.978109,0.999977,0.000502,0,0.006033,0.000447,0,0.005387,0.000245,0,0.002847,0.000493,0,0.005097,0.000253,0,0.003092,0.000598,0,0.007489,0.000317,0,0.003399,0.000246,0,0.00299,0.000282,0,0.003423,0.000197,0,0.002377,0.001129,0,0.014031,0.00047,0,0.005824,0.000987,0,0.012219,0.000533,0,0.006967,0.993301,0.970566,0.999973
"PH_TB_10.sorted.bam","10","TB",0.052875,0.01287,0.096355,0.010625,0,0.047321,0.124467,0.063597,0.197912,0.004546,0,0.024851,0.807486,0.735309,0.870895,0.000567,0,0.006659,0.007204,0,0.06617,0.001582,0,0.020085,0.065961,0,0.187578,0.006127,0,0.071337,0.045897,0,0.14956,0.001518,0,0.018332,0.00114,0,0.013758,0.002652,0,0.029798,0.000621,0,0.007881,0.029934,0,0.134213,0.003615,0,0.043649,0.082399,0,0.330788,0.002538,0,0.031248,0.748243,0.579246,0.857051
"PH_TB_12.sorted.bam","12","TB",0.009071,0,0.033541,0.006416,0,0.030671,0.168194,0.104553,0.236894,0.007271,0,0.033987,0.809048,0.747692,0.869077,0.000622,0,0.007163,0.00378,0,0.037728,0.001937,0,0.018405,0.0047,0,0.045494,0.002431,0,0.030819,0.075968,0,0.199392,0.005769,0,0.045963,0.001435,0,0.018879,0.004096,0,0.045144,0.000659,0,0.00789,0.002649,0,0.032926,0.001313,0,0.015955,0.173224,0,0.445422,0.001923,0,0.022487,0.719494,0.534962,0.861851
